Drug1_ID,Drug2_ID,Level,Y,class
DB1040,DB0565,Moderate,1,1
DB1328,DB0511,Moderate,1,15
DB0356,DB0129,Moderate,1,5
DB0994,DB1526,Minor,2,15
DB0084,DB1343,Moderate,1,1
DB0944,DB0871,Moderate,1,1
DB0606,DB1458,Moderate,1,57
DB0674,DB1210,Moderate,1,378
DB0298,DB0180,Minor,2,2
DB1262,DB0653,Moderate,1,135
DB0965,DB1306,Moderate,1,3
DB0369,DB1411,Moderate,1,3
DB1232,DB1261,Moderate,1,6
DB0089,DB1290,Minor,2,5
DB1221,DB1273,Moderate,1,7
DB0670,DB1345,Moderate,1,35
DB0205,DB1259,Moderate,1,13
DB0613,DB1534,Moderate,1,5
DB0155,DB0346,Moderate,1,5
DB0630,DB0217,Moderate,1,1
DB1242,DB0217,Moderate,1,1
DB0438,DB0785,Moderate,1,4
DB0452,DB0733,Moderate,1,8
DB0590,DB0859,Major,0,3
DB1564,DB0567,Moderate,1,5
DB0801,DB1204,Moderate,1,5
DB0224,DB0400,Moderate,1,1347
DB1210,DB0004,Moderate,1,3578
DB1317,DB0322,Moderate,1,17
DB1536,DB0451,Moderate,1,5
DB0275,DB1514,Moderate,1,3
DB1154,DB1160,Moderate,1,7
DB1300,DB0765,Major,0,7
DB1401,DB1169,Moderate,1,7
DB0675,DB0663,Moderate,1,137
DB1280,DB1507,Moderate,1,57
DB0169,DB0001,Moderate,1,5
DB1493,DB0859,Moderate,1,1
DB1190,DB0292,Moderate,1,13478
DB0309,DB0668,Major,0,1
DB1468,DB0125,Major,0,13457
DB1232,DB0679,Major,0,6
DB0647,DB0303,Moderate,1,5
DB0309,DB0511,Moderate,1,15
DB0355,DB1337,Major,0,7
DB1210,DB0878,Moderate,1,378
DB0186,DB0375,Moderate,1,1357
DB0386,DB1446,Major,0,5
DB0420,DB0219,Moderate,1,3
DB1232,DB0871,Moderate,1,16
DB0264,DB0691,Moderate,1,13457
DB1376,DB1102,Major,0,345
DB1460,DB1301,Moderate,1,5
DB0829,DB1154,Moderate,1,6
DB1187,DB0089,Moderate,1,6
DB0959,DB0293,Moderate,1,1
DB0617,DB0079,Moderate,1,57
DB0575,DB0953,Moderate,1,13
DB0470,DB1340,Moderate,1,13
DB0165,DB1447,Moderate,1,1
DB0425,DB1169,Minor,2,2
DB0110,DB1429,Moderate,1,25
DB0712,DB1314,Moderate,1,2
DB0155,DB1357,Moderate,1,58
DB0320,DB0547,Moderate,1,358
DB0206,DB0142,Moderate,1,13
DB0786,DB0544,Moderate,1,1
DB1491,DB0536,Moderate,1,7
DB1210,DB0526,Moderate,1,3578
DB1190,DB0117,Moderate,1,13478
DB0468,DB1085,Moderate,1,5
DB1095,DB0383,Major,0,15
DB1044,DB0653,Moderate,1,45
DB0299,DB0100,Moderate,1,1
DB1097,DB1210,Moderate,1,378
DB0920,DB1494,Moderate,1,5
DB0596,DB1300,Moderate,1,7
DB0902,DB0385,Minor,2,57
DB0060,DB0895,Moderate,1,1
DB0855,DB1312,Major,0,7
DB0149,DB1229,Moderate,1,1347
DB1398,DB1550,Moderate,1,57
DB0332,DB0690,Major,0,7
DB0959,DB1036,Moderate,1,1
DB1356,DB0302,Minor,2,5
DB0352,DB1056,Minor,2,15
DB0118,DB0654,Moderate,1,5
DB0177,DB1484,Moderate,1,3
DB0166,DB0712,Moderate,1,2
DB0527,DB0748,Moderate,1,5
DB0890,DB0287,Moderate,1,15
DB0774,DB1487,Minor,2,36
DB0981,DB1130,Moderate,1,1
DB0839,DB0746,Moderate,1,12
DB1138,DB0941,Moderate,1,7
DB0601,DB0218,Moderate,1,2
DB1488,DB1326,Major,0,5
DB0719,DB0084,Moderate,1,1
DB0649,DB1255,Moderate,1,7
DB0178,DB0688,Moderate,1,3
DB0958,DB0110,Major,0,5
DB0473,DB1095,Major,0,15
DB0517,DB0813,Moderate,1,15
DB1162,DB0201,Major,0,5
DB1488,DB0734,Major,0,8
DB0516,DB0773,Moderate,1,127
DB0169,DB0592,Moderate,1,5
DB0920,DB0065,Major,0,15
DB1047,DB0798,Major,0,5
DB1251,DB0808,Moderate,1,1
DB1317,DB0732,Moderate,1,18
DB1296,DB1449,Moderate,1,178
DB0171,DB0765,Moderate,1,57
DB1403,DB0022,Major,0,5
DB1190,DB0444,Moderate,1,134578
DB0547,DB0793,Major,0,358
DB0519,DB1135,Moderate,1,2
DB1251,DB0342,Moderate,1,15
DB0733,DB0960,Major,0,8
DB0224,DB0558,Moderate,1,5
DB0813,DB0717,Moderate,1,17
DB1297,DB0490,Moderate,1,2
DB0404,DB0486,Moderate,1,7
DB0067,DB1009,Moderate,1,1
DB0400,DB1394,Moderate,1,1347
DB0150,DB0287,Minor,2,1347
DB0983,DB0959,Moderate,1,1
DB1262,DB1403,Moderate,1,135
DB0010,DB1376,Moderate,1,135
DB0320,DB0996,Moderate,1,15
DB1401,DB0309,Moderate,1,17
DB0981,DB1484,Moderate,1,1
DB1419,DB1004,Major,0,5
DB0169,DB0300,Moderate,1,45
DB1398,DB1550,Moderate,1,57
DB0049,DB0731,Major,0,38
DB1535,DB0688,Moderate,1,5
DB0886,DB1392,Moderate,1,5
DB1226,DB0871,Moderate,1,16
DB0377,DB0125,Major,0,5
DB1358,DB0873,Moderate,1,1238
DB1348,DB0299,Moderate,1,1
DB1102,DB1532,Moderate,1,47
DB0380,DB0577,Moderate,1,28
DB0667,DB1492,Moderate,1,15
DB1437,DB0235,Moderate,1,5
DB0912,DB0829,Moderate,1,6
DB1493,DB1492,Moderate,1,15
DB0813,DB1122,Major,0,1
DB0883,DB1093,Moderate,1,57
DB1224,DB1412,Moderate,1,4
DB1143,DB1156,Moderate,1,17
DB0453,DB1525,Moderate,1,56
DB1005,DB0296,Moderate,1,7
DB1541,DB1494,Major,0,2
DB0801,DB1340,Moderate,1,15
DB0817,DB0734,Major,0,8
DB0422,DB0836,Major,0,3
DB1414,DB0055,Moderate,1,135
DB0606,DB0379,Major,0,78
DB0410,DB1329,Moderate,1,2
DB0320,DB0385,Minor,2,5
DB0287,DB0181,Moderate,1,1
DB1087,DB0769,Moderate,1,5
DB0823,DB0709,Moderate,1,357
DB1232,DB0708,Moderate,1,56
DB1110,DB1160,Moderate,1,67
DB0802,DB0717,Moderate,1,7
DB0621,DB1149,Moderate,1,1
DB0185,DB0581,Moderate,1,7
DB1187,DB0358,Moderate,1,56
DB0299,DB1063,Moderate,1,14
DB0299,DB0690,Major,0,17
DB1468,DB0009,Moderate,1,1347
DB1491,DB0690,Moderate,1,7
DB0286,DB1376,Moderate,1,35
DB0613,DB0567,Moderate,1,5
DB0029,DB1525,Major,0,57
DB1286,DB0872,Moderate,1,1
DB0713,DB1298,Major,0,58
DB0377,DB0882,Moderate,1,5
DB0989,DB1257,Moderate,1,5
DB1026,DB0346,Moderate,1,15
DB0426,DB0283,Minor,2,1
DB0996,DB0690,Major,0,17
DB0523,DB0871,Moderate,1,1
DB1088,DB0176,Moderate,1,5
DB1184,DB1169,Moderate,1,1
DB0142,DB0047,Moderate,1,8
DB0416,DB0423,Moderate,1,8
DB0935,DB0914,Moderate,1,7
DB0284,DB1531,Moderate,1,3
DB1455,DB0455,Moderate,1,5
DB1285,DB0774,Moderate,1,13
DB1529,DB0660,Moderate,1,1
DB1536,DB1288,Moderate,1,5
DB0091,DB1394,Moderate,1,6
DB1138,DB0663,Moderate,1,137
DB1183,DB0901,Moderate,1,37
DB0511,DB1544,Moderate,1,5
DB1447,DB0684,Moderate,1,15
DB1193,DB0029,Moderate,1,7
DB0232,DB0516,Moderate,1,127
DB0725,DB1047,Moderate,1,58
DB1457,DB0400,Major,0,13457
DB0030,DB0501,Moderate,1,1
DB1429,DB0583,Minor,2,12
DB0982,DB1488,Moderate,1,1
DB1302,DB1525,Moderate,1,15
DB1465,DB0512,Moderate,1,127
DB1040,DB0957,Moderate,1,5
DB0691,DB0662,Moderate,1,1347
DB0708,DB1298,Major,0,58
DB0050,DB1309,Moderate,1,2
DB0194,DB1357,Moderate,1,58
DB0801,DB1349,Major,0,5
DB1306,DB0110,Moderate,1,5
DB0981,DB0098,Moderate,1,1
DB0225,DB0355,Moderate,1,7
DB0745,DB0694,Moderate,1,5
DB0286,DB0868,Moderate,1,12
DB0627,DB0781,Moderate,1,1
DB0325,DB0333,Moderate,1,8
DB0511,DB0036,Major,0,5
DB1218,DB0603,Major,0,4
DB1063,DB0836,Moderate,1,4
DB0361,DB1048,Major,0,5
DB0670,DB1300,Moderate,1,3
DB0354,DB1297,Moderate,1,5
DB1550,DB1542,Moderate,1,7
DB0839,DB0871,Moderate,1,1
DB0667,DB0171,Moderate,1,15
DB1547,DB1113,Moderate,1,2
DB0285,DB1228,Moderate,1,7
DB0308,DB1256,Moderate,1,5
DB0152,DB0056,Major,0,7
DB0666,DB0843,Moderate,1,15
DB1419,DB0435,Moderate,1,5
DB0452,DB0626,Moderate,1,2
DB0656,DB0188,Moderate,1,1
DB1143,DB0325,Moderate,1,7
DB1307,DB1449,Moderate,1,18
DB1156,DB0309,Moderate,1,1
DB0287,DB1495,Minor,2,12
DB0150,DB0367,Minor,2,1347
DB0920,DB0131,Moderate,1,5
DB0725,DB1417,Major,0,78
DB0565,DB0298,Moderate,1,12
DB0150,DB1001,Minor,2,1347
DB0543,DB0157,Moderate,1,5
DB1359,DB1210,Minor,2,1378
DB1440,DB1022,Major,0,5
DB1463,DB1449,Moderate,1,18
DB1190,DB1386,Moderate,1,13478
DB0965,DB0901,Moderate,1,37
DB1228,DB0585,Major,0,5
DB0389,DB1167,Moderate,1,35
DB0920,DB0221,Moderate,1,5
DB1563,DB1327,Moderate,1,5
DB0171,DB0380,Major,0,58
DB0371,DB0375,Moderate,1,5
DB0884,DB1449,Moderate,1,18
DB0764,DB0176,Moderate,1,5
DB0090,DB0871,Moderate,1,15
DB0275,DB1286,Moderate,1,13
DB0401,DB0709,Moderate,1,13457
DB1527,DB0505,Moderate,1,5
DB0203,DB1169,Moderate,1,1
DB0304,DB0383,Major,0,15
DB0149,DB1507,Major,0,13457
DB0692,DB1172,Moderate,1,1347
DB0164,DB0490,Moderate,1,2
DB0026,DB0704,Moderate,1,7
DB0082,DB0349,Moderate,1,7
DB1376,DB0862,Major,0,35
DB0905,DB0473,Major,0,5
DB0269,DB1128,Moderate,1,7
DB0298,DB0921,Moderate,1,2
DB1210,DB0157,Moderate,1,3578
DB0813,DB1328,Moderate,1,1
DB1429,DB1290,Moderate,1,25
DB1376,DB1010,Moderate,1,35
DB1190,DB0520,Moderate,1,13478
DB1306,DB0439,Moderate,1,1
DB1491,DB1175,Major,0,127
DB0404,DB0895,Moderate,1,17
DB1363,DB1001,Moderate,1,1
DB0914,DB0657,Moderate,1,17
DB0207,DB0380,Moderate,1,18
DB1084,DB1558,Moderate,1,13
DB0953,DB0849,Moderate,1,135
DB0670,DB0372,Moderate,1,35
DB1145,DB0823,Minor,2,37
DB0084,DB0974,Minor,2,1
DB1268,DB0865,Moderate,1,1
DB0984,DB1559,Minor,2,1
DB0081,DB0510,Moderate,1,5
DB1110,DB0827,Moderate,1,16
DB1155,DB0186,Moderate,1,137
DB1535,DB0946,Moderate,1,1356
DB1457,DB1443,Major,0,5
DB0936,DB1002,Moderate,1,34
DB1458,DB1235,Moderate,1,5
DB1547,DB0787,Moderate,1,28
DB0663,DB0926,Moderate,1,137
DB0426,DB0664,Moderate,1,137
DB0177,DB1123,Moderate,1,3
DB1056,DB0788,Moderate,1,15
DB0670,DB0473,Moderate,1,35
DB0849,DB1494,Major,0,5
DB1456,DB0946,Moderate,1,136
DB1473,DB0192,Moderate,1,1
DB0460,DB0663,Moderate,1,137
DB0495,DB0953,Moderate,1,13
DB0438,DB0765,Moderate,1,7
DB1142,DB0524,Major,0,7
DB0746,DB1334,Moderate,1,12
DB1402,DB1010,Moderate,1,7
DB0664,DB0581,Moderate,1,137
DB0118,DB0796,Moderate,1,5
DB0883,DB0811,Moderate,1,7
DB0081,DB0565,Moderate,1,1
DB0195,DB1525,Moderate,1,5
DB1542,DB0473,Moderate,1,5
DB0308,DB0819,Moderate,1,5
DB0953,DB0789,Moderate,1,135
DB0320,DB1339,Moderate,1,5
DB0203,DB1259,Moderate,1,1
DB0719,DB0713,Moderate,1,5
DB0299,DB1108,Moderate,1,1
DB1303,DB0486,Moderate,1,1
DB0105,DB1403,Major,0,5
DB0755,DB0171,Moderate,1,57
DB0825,DB0093,Moderate,1,37
DB0802,DB0957,Major,0,5
DB0996,DB0219,Moderate,1,1
DB0308,DB1180,Major,0,5
DB0002,DB0863,Major,0,58
DB0606,DB1386,Moderate,1,7
DB1443,DB1419,Moderate,1,5
DB0691,DB1297,Moderate,1,1347
DB0866,DB1054,Moderate,1,18
DB1049,DB0029,Moderate,1,7
DB0563,DB0868,Moderate,1,12
DB1346,DB1228,Moderate,1,5
DB0425,DB0938,Major,0,2
DB1457,DB0654,Major,0,5
DB0959,DB0886,Moderate,1,15
DB0558,DB0375,Moderate,1,5
DB0827,DB0654,Moderate,1,15
DB0852,DB0765,Moderate,1,7
DB1403,DB0219,Major,0,5
DB0303,DB0567,Minor,2,5
DB1392,DB0187,Moderate,1,137
DB0657,DB0318,Minor,2,13
DB0149,DB0014,Moderate,1,12347
DB1376,DB0738,Major,0,358
DB0503,DB0519,Moderate,1,2
DB0177,DB0107,Moderate,1,3
DB0286,DB1175,Major,0,12
DB0914,DB0683,Moderate,1,578
DB0178,DB1408,Moderate,1,3
DB1422,DB1238,Moderate,1,36
DB0282,DB1261,Moderate,1,6
DB0201,DB1063,Major,0,45
DB1087,DB0146,Moderate,1,5
DB1443,DB0379,Major,0,8
DB0400,DB1545,Major,0,1347
DB1376,DB1366,Moderate,1,35
DB0755,DB0095,Moderate,1,7
DB0549,DB0469,Minor,2,35
DB0514,DB1296,Moderate,1,127
DB1470,DB1001,Moderate,1,1347
DB1221,DB0524,Major,0,7
DB0430,DB1383,Major,0,1
DB1325,DB1327,Moderate,1,15
DB1281,DB1023,Moderate,1,15
DB0847,DB0901,Moderate,1,37
DB0590,DB0372,Minor,2,35
DB0149,DB1547,Moderate,1,12347
DB0920,DB0554,Moderate,1,5
DB0524,DB1063,Moderate,1,4
DB0514,DB1478,Moderate,1,127
DB0971,DB1300,Moderate,1,5
DB0843,DB1343,Moderate,1,1
DB0178,DB1474,Moderate,1,3
DB1058,DB0827,Moderate,1,17
DB1540,DB0186,Minor,2,137
DB0299,DB0304,Major,0,1
DB1468,DB0552,Moderate,1,1347
DB0302,DB0936,Major,0,34
DB1076,DB0901,Moderate,1,37
DB1069,DB0201,Major,0,5
DB0149,DB0208,Minor,2,1347
DB1019,DB0383,Major,0,5
DB0389,DB1185,Moderate,1,23
DB0332,DB1257,Major,0,5
DB0450,DB0472,Minor,2,25
DB0565,DB0865,Minor,2,1
DB0517,DB0547,Moderate,1,358
DB0617,DB0753,Moderate,1,17
DB0169,DB1059,Minor,2,5
DB0981,DB1085,Major,0,15
DB0594,DB0444,Moderate,1,45
DB0060,DB1293,Moderate,1,7
DB0264,DB1192,Moderate,1,145
DB1286,DB1305,Moderate,1,16
DB0425,DB0186,Moderate,1,1237
DB0936,DB0827,Moderate,1,134
DB1121,DB0018,Moderate,1,1
DB0507,DB0837,Moderate,1,1
DB0477,DB1408,Moderate,1,1
DB0503,DB1294,Moderate,1,3
DB1254,DB1288,Minor,2,35
DB1210,DB0926,Moderate,1,1378
DB0547,DB0007,Moderate,1,38
DB0416,DB0073,Moderate,1,8
DB0084,DB1010,Moderate,1,1
DB1039,DB0176,Major,0,5
DB0325,DB1103,Moderate,1,5
DB0823,DB0958,Moderate,1,37
DB1229,DB0519,Moderate,1,2
DB1459,DB1401,Moderate,1,7
DB0839,DB0577,Moderate,1,2
DB0823,DB1392,Moderate,1,37
DB0968,DB1210,Moderate,1,378
DB0582,DB0703,Moderate,1,57
DB0265,DB1429,Moderate,1,2
DB0155,DB1103,Moderate,1,5
DB0354,DB0953,Moderate,1,135
DB0354,DB0040,Moderate,1,15
DB1468,DB1013,Moderate,1,1347
DB0287,DB1294,Moderate,1,13
DB0311,DB0426,Moderate,1,137
DB0601,DB0684,Moderate,1,5
DB1112,DB1547,Major,0,2
DB0507,DB1558,Moderate,1,1
DB1058,DB0654,Moderate,1,57
DB1204,DB0201,Major,0,5
DB0178,DB0095,Moderate,1,3
DB1400,DB0470,Moderate,1,3
DB0889,DB0400,Moderate,1,13467
DB1001,DB0512,Moderate,1,17
DB0646,DB1302,Major,0,1
DB0118,DB1547,Moderate,1,2
DB0624,DB0511,Moderate,1,5
DB0640,DB0804,Moderate,1,8
DB0129,DB0868,Moderate,1,12
DB0689,DB0209,Moderate,1,12
DB1251,DB0611,Minor,2,137
DB0701,DB1061,Moderate,1,1
DB0390,DB0186,Moderate,1,137
DB0029,DB0858,Moderate,1,7
DB0282,DB1231,Major,0,6
DB0386,DB1191,Moderate,1,13478
DB1114,DB1235,Moderate,1,5
DB0010,DB1529,Moderate,1,1
DB1440,DB0865,Moderate,1,1
DB1534,DB1357,Moderate,1,58
DB0514,DB0834,Moderate,1,127
DB1349,DB0653,Major,0,5
DB0839,DB0216,Moderate,1,1
DB1153,DB1172,Minor,2,3
DB1551,DB0455,Moderate,1,5
DB1348,DB0176,Moderate,1,5
DB0425,DB0521,Moderate,1,2
DB0433,DB0959,Minor,2,13
DB1376,DB0624,Major,0,35
DB0656,DB1513,Moderate,1,1
DB0473,DB0493,Moderate,1,45
DB1013,DB0213,Moderate,1,13
DB0368,DB0768,Moderate,1,35
DB1197,DB1063,Moderate,1,46
DB1239,DB1397,Moderate,1,5
DB1547,DB0619,Moderate,1,2
DB0527,DB1241,Moderate,1,15
DB0075,DB1465,Moderate,1,25
DB0165,DB0040,Minor,2,1
DB0379,DB1384,Moderate,1,8
DB1275,DB0218,Major,0,2
DB1471,DB0837,Minor,2,1347
DB1468,DB0309,Major,0,1347
DB0607,DB0712,Moderate,1,27
DB0192,DB0907,Major,0,1
DB0149,DB0782,Moderate,1,1347
DB0509,DB0379,Moderate,1,8
DB0298,DB1246,Major,0,25
DB0004,DB1255,Moderate,1,57
DB0198,DB1010,Moderate,1,5
DB1536,DB0400,Moderate,1,13457
DB0157,DB1263,Moderate,1,5
DB1402,DB1296,Moderate,1,7
DB0888,DB0936,Moderate,1,34
DB0511,DB1312,Major,0,5
DB1498,DB0928,Moderate,1,5
DB1423,DB1169,Moderate,1,7
DB0287,DB0511,Moderate,1,15
DB1025,DB1449,Moderate,1,168
DB0098,DB0514,Moderate,1,127
DB0693,DB0660,Minor,2,1347
DB1290,DB1386,Moderate,1,5
DB0322,DB1383,Moderate,1,7
DB1197,DB1235,Moderate,1,6
DB1490,DB1048,Moderate,1,37
DB1227,DB1063,Moderate,1,4
DB1102,DB1257,Major,0,45
DB0355,DB1544,Moderate,1,7
DB0530,DB0058,Major,0,3
DB0670,DB0455,Moderate,1,35
DB1298,DB1446,Major,0,58
DB0982,DB0175,Major,0,1
DB1422,DB1047,Moderate,1,356
DB1190,DB0418,Moderate,1,13478
DB0904,DB0264,Moderate,1,15
DB1431,DB1022,Moderate,1,25
DB0290,DB1474,Moderate,1,1
DB1147,DB0686,Moderate,1,8
DB1547,DB1314,Moderate,1,2
DB0801,DB0129,Major,0,5
DB0865,DB1311,Major,0,1
DB0477,DB1244,Moderate,1,1
DB1026,DB0170,Moderate,1,1
DB0589,DB0839,Minor,2,5
DB0177,DB1408,Moderate,1,3
DB0155,DB1449,Moderate,1,158
DB0084,DB0804,Moderate,1,1
DB0177,DB0820,Moderate,1,3
DB0813,DB0529,Moderate,1,1
DB0436,DB0213,Major,0,13
DB0691,DB0763,Moderate,1,1347
DB1232,DB0972,Moderate,1,56
DB0388,DB0213,Moderate,1,13
DB1355,DB1248,Moderate,1,1
DB0441,DB1423,Moderate,1,7
DB0774,DB0542,Moderate,1,3
DB0232,DB1468,Moderate,1,1347
DB1390,DB1093,Major,0,5
DB0337,DB0300,Moderate,1,47
DB0999,DB0054,Major,0,5
DB0889,DB1434,Moderate,1,6
DB1191,DB0618,Moderate,1,13478
DB0389,DB0358,Moderate,1,35
DB0420,DB1105,Moderate,1,35
DB1447,DB1273,Moderate,1,1
DB0425,DB0570,Moderate,1,12
DB0941,DB0735,Moderate,1,8
DB0003,DB0623,Moderate,1,5
DB1524,DB1255,Moderate,1,7
DB0717,DB1383,Moderate,1,7
DB1446,DB0001,Moderate,1,5
DB0774,DB0483,Moderate,1,3
DB1144,DB1255,Moderate,1,7
DB0204,DB0471,Moderate,1,34
DB1013,DB0079,Major,0,5
DB0774,DB1487,Minor,2,36
DB1232,DB0022,Moderate,1,56
DB0467,DB1244,Moderate,1,7
DB1026,DB0612,Moderate,1,1
DB1455,DB1526,Moderate,1,5
DB0100,DB1341,Moderate,1,8
DB0575,DB0662,Moderate,1,1
DB0905,DB0446,Moderate,1,37
DB1102,DB1512,Major,0,4
DB0478,DB0703,Major,0,5
DB1468,DB0734,Major,0,13478
DB0234,DB0501,Moderate,1,1
DB1110,DB1154,Major,0,6
DB1231,DB0789,Moderate,1,5
DB1133,DB0827,Moderate,1,1
DB1050,DB1475,Moderate,1,67
DB1293,DB1048,Moderate,1,7
DB0361,DB0159,Moderate,1,5
DB1550,DB0084,Moderate,1,17
DB0660,DB0789,Moderate,1,15
DB0314,DB0855,Moderate,1,37
DB0450,DB1171,Major,0,25
DB0855,DB0769,Major,0,57
DB0007,DB0210,Moderate,1,1
DB0889,DB0843,Moderate,1,16
DB0606,DB1340,Moderate,1,17
DB0435,DB0210,Moderate,1,1
DB1251,DB0403,Minor,2,1347
DB1325,DB0849,Moderate,1,15
DB0886,DB0657,Moderate,1,15
DB1216,DB0400,Moderate,1,1347
DB0492,DB1192,Moderate,1,14
DB0400,DB0734,Major,0,13478
DB1468,DB0704,Moderate,1,1347
DB0672,DB0901,Moderate,1,37
DB1293,DB1418,Moderate,1,7
DB0084,DB0110,Moderate,1,15
DB0383,DB0627,Moderate,1,5
DB1302,DB0147,Moderate,1,1
DB0309,DB1507,Major,0,15
DB0554,DB1558,Moderate,1,1
DB0498,DB0578,Moderate,1,2
DB0590,DB0609,Moderate,1,37
DB1024,DB0458,Major,0,1
DB0389,DB0201,Moderate,1,35
DB0996,DB1326,Moderate,1,15
DB1470,DB0549,Moderate,1,13457
DB0469,DB0146,Major,0,3
DB1228,DB1103,Moderate,1,5
DB1276,DB1525,Moderate,1,5
DB0745,DB0793,Major,0,5
DB0622,DB0186,Moderate,1,137
DB0868,DB0653,Moderate,1,125
DB0355,DB0219,Moderate,1,7
DB0446,DB1317,Moderate,1,137
DB0883,DB0442,Moderate,1,7
DB0914,DB1506,Moderate,1,7
DB0054,DB0657,Major,0,15
DB0425,DB1101,Moderate,1,2
DB0876,DB0738,Moderate,1,1278
DB1470,DB1447,Moderate,1,1347
DB0801,DB0827,Moderate,1,15
DB0701,DB0581,Moderate,1,1
DB1115,DB0758,Moderate,1,7
DB0916,DB1190,Moderate,1,13478
DB0264,DB0497,Major,0,15
DB1446,DB0789,Moderate,1,5
DB0840,DB1047,Moderate,1,5
DB0968,DB1296,Moderate,1,7
DB0987,DB1470,Moderate,1,1347
DB0420,DB1470,Moderate,1,1347
DB0713,DB1190,Moderate,1,134578
DB0438,DB0732,Moderate,1,8
DB1466,DB0626,Moderate,1,235
DB0188,DB0090,Major,0,5
DB0468,DB1309,Moderate,1,2
DB0452,DB1296,Moderate,1,7
DB1365,DB0842,Moderate,1,23
DB0544,DB0871,Moderate,1,1
DB1210,DB0147,Moderate,1,378
DB0778,DB0662,Moderate,1,1
DB1055,DB0263,Moderate,1,1
DB1064,DB0176,Moderate,1,5
DB1456,DB0770,Major,0,1
DB1156,DB0856,Major,0,1
DB0726,DB1144,Moderate,1,8
DB0404,DB0715,Moderate,1,7
DB1401,DB0609,Minor,2,37
DB1169,DB1085,Moderate,1,5
DB0594,DB1507,Major,0,45
DB1251,DB1532,Moderate,1,17
DB0613,DB0876,Moderate,1,1278
DB1455,DB0003,Moderate,1,5
DB1509,DB1268,Moderate,1,23
DB1241,DB1326,Major,0,15
DB0793,DB1172,Major,0,5
DB0538,DB1190,Moderate,1,13478
DB1464,DB0914,Moderate,1,7
DB1118,DB1502,Moderate,1,8
DB1437,DB0898,Moderate,1,5
DB0945,DB0735,Moderate,1,8
DB0975,DB0539,Moderate,1,5
DB0614,DB0624,Moderate,1,28
DB0275,DB0612,Moderate,1,3
DB0505,DB1475,Moderate,1,56
DB1090,DB0079,Moderate,1,15
DB0299,DB1073,Moderate,1,17
DB0377,DB0762,Moderate,1,5
DB1370,DB0703,Major,0,5
DB1317,DB0046,Moderate,1,1
DB0482,DB0547,Moderate,1,38
DB0047,DB0804,Moderate,1,8
DB0177,DB1002,Moderate,1,3
DB1094,DB0999,Moderate,1,1
DB0400,DB0624,Moderate,1,1347
DB0946,DB0793,Moderate,1,1356
DB0691,DB1149,Moderate,1,1347
DB0477,DB1003,Moderate,1,1
DB0669,DB0187,Moderate,1,137
DB0015,DB0054,Major,0,35
DB0823,DB1300,Major,0,37
DB1484,DB1309,Moderate,1,2
DB0311,DB1419,Moderate,1,357
DB1024,DB0333,Moderate,1,8
DB0920,DB0120,Major,0,5
DB0069,DB1339,Moderate,1,1
DB1006,DB0176,Moderate,1,5
DB0603,DB1212,Moderate,1,1
DB1275,DB0511,Major,0,25
DB1219,DB0788,Moderate,1,5
DB0142,DB0837,Moderate,1,1
DB1474,DB0837,Moderate,1,1
DB1210,DB0117,Moderate,1,378
DB0328,DB1449,Minor,2,128
DB0984,DB0770,Moderate,1,1
DB1325,DB0504,Moderate,1,15
DB0514,DB0217,Moderate,1,127
DB0295,DB0717,Minor,2,7
DB0932,DB1140,Major,0,7
DB1090,DB0711,Major,0,1
DB0485,DB0988,Major,0,7
DB1509,DB1149,Moderate,1,123
DB0691,DB1149,Moderate,1,1347
DB0971,DB0690,Major,0,57
DB1366,DB1519,Minor,2,5
DB1056,DB0755,Moderate,1,17
DB0799,DB0765,Moderate,1,57
DB0514,DB0217,Moderate,1,127
DB0873,DB0702,Moderate,1,1238
DB0726,DB1135,Moderate,1,8
DB1346,DB0711,Major,0,5
DB0834,DB1160,Moderate,1,7
DB1491,DB1212,Moderate,1,17
DB0202,DB0353,Moderate,1,78
DB0006,DB0856,Moderate,1,1
DB0425,DB0453,Moderate,1,26
DB1138,DB0680,Major,0,7
DB0149,DB0849,Moderate,1,13457
DB0354,DB1429,Moderate,1,25
DB1412,DB0827,Moderate,1,14
DB1368,DB1246,Major,0,5
DB0992,DB0501,Moderate,1,1
DB0776,DB1174,Moderate,1,1
DB0234,DB0640,Moderate,1,8
DB0327,DB0047,Moderate,1,8
DB0285,DB1227,Moderate,1,7
DB0889,DB1519,Major,0,56
DB0395,DB1328,Moderate,1,1
DB0441,DB0936,Moderate,1,34
DB0446,DB0418,Moderate,1,378
DB0458,DB1376,Major,0,135
DB0570,DB0907,Major,0,1
DB0084,DB0435,Moderate,1,1
DB0530,DB1553,Major,0,3
DB0048,DB1234,Moderate,1,13
DB1346,DB0560,Moderate,1,5
DB0420,DB0703,Major,0,35
DB0219,DB0769,Moderate,1,5
DB1543,DB1313,Moderate,1,15
DB0778,DB0640,Moderate,1,8
DB0121,DB0738,Major,0,378
DB0936,DB0865,Minor,2,134
DB0337,DB1024,Moderate,1,7
DB0149,DB1006,Moderate,1,1347
DB0982,DB0843,Moderate,1,1
DB0835,DB1340,Moderate,1,1
DB0670,DB0588,Moderate,1,3
DB0590,DB1288,Moderate,1,35
DB0514,DB1328,Moderate,1,127
DB1425,DB0115,Moderate,1,7
DB0801,DB0479,Major,0,5
DB1449,DB1302,Moderate,1,18
DB1348,DB0420,Moderate,1,3
DB0563,DB0684,Moderate,1,5
