Drug1_ID,Drug2_ID,Y,Neg samples
DB00908,DB01167,72,DB11106$t
DB01253,DB00492,72,DB00186$h
DB06770,DB09039,46,DB08911$h
DB00492,DB06826,59,DB01273$t
DB00393,DB00590,48,DB00603$h
DB00788,DB00630,48,DB11630$t
DB00321,DB08816,46,DB00452$t
DB00864,DB00605,56,DB13878$t
DB00294,DB01211,46,DB09449$t
DB00631,DB01136,48,DB11581$h
DB09204,DB01078,53,DB04339$h
DB00892,DB11148,48,DB11575$h
DB11315,DB00327,48,DB00927$h
DB01396,DB06410,81,DB00686$h
DB00604,DB09040,72,DB09215$t
DB01174,DB06155,3,DB05015$h
DB00939,DB00591,48,DB06243$t
DB05109,DB00898,79,DB00826$h
DB01267,DB06699,19,DB09147$h
DB01580,DB00989,53,DB00906$h
DB01020,DB00176,46,DB08992$t
DB00468,DB00710,19,DB00344$h
DB00479,DB01050,71,DB00752$t
DB00889,DB01001,19,DB09049$t
DB00252,DB00199,3,DB06691$h
DB01283,DB01175,52,DB00889$t
DB00564,DB00865,3,DB00525$h
DB01136,DB00503,46,DB06410$h
DB06016,DB00679,46,DB01622$t
DB00641,DB01601,72,DB08938$t
DB01437,DB00472,48,DB00577$h
DB00296,DB00349,46,DB00753$t
DB00794,DB00797,59,DB00330$h
DB09084,DB08970,48,DB01053$t
DB00925,DB01224,48,DB00354$t
DB01002,DB08872,48,DB01613$h
DB00391,DB01159,48,DB00526$h
DB00425,DB00906,15,DB01111$t
DB00537,DB00714,19,DB00486$h
DB00405,DB00484,15,DB01599$h
DB04876,DB01340,48,DB00512$t
DB00521,DB06802,36,DB01264$t
DB00435,DB00722,48,DB08976$h
DB00813,DB06144,48,DB00717$t
DB01200,DB00208,46,DB08938$t
DB09291,DB08820,72,DB11793$h
DB01234,DB00977,72,DB00884$h
DB01351,DB01065,48,DB00511$h
DB00349,DB05246,48,DB00188$t
DB00793,DB09230,48,DB01060$h
DB01351,DB01545,48,DB00978$t
DB04844,DB00263,19,DB00409$t
DB01656,DB05260,33,DB12332$h
DB01097,DB04574,48,DB01074$h
DB09232,DB00692,48,DB00479$t
DB01624,DB00938,19,DB05039$h
DB08916,DB00508,72,DB01033$t
DB00203,DB01626,9,DB01622$h
DB00182,DB06262,48,DB00819$t
DB01198,DB09068,48,DB00270$h
DB00863,DB00244,69,DB09009$t
DB00780,DB01184,48,DB11828$h
DB09220,DB00335,59,DB01030$h
DB09073,DB02703,72,DB11636$t
DB00622,DB00654,59,DB01408$h
DB09095,DB01185,73,DB00371$t
DB01223,DB00779,46,DB06684$t
DB00250,DB00834,72,DB09223$t
DB13179,DB09063,72,DB11136$t
DB01588,DB00555,48,DB01046$t
DB00591,DB04575,72,DB00801$t
DB00641,DB00398,72,DB11254$h
DB09280,DB00216,74,DB00244$t
DB00371,DB01227,48,DB00758$h
DB01320,DB01283,3,DB00631$h
DB11362,DB00758,5,DB01243$h
DB08916,DB00511,57,DB00761$t
DB00465,DB08981,48,DB00421$t
DB00316,DB01118,46,DB01180$t
DB06203,DB00285,46,DB01063$t
DB00679,DB00588,48,DB02513$t
DB00794,DB00175,3,DB00417$h
DB00199,DB00014,19,DB00807$t
DB00861,DB00588,48,DB00790$t
DB00278,DB00991,5,DB00384$h
DB01614,DB00264,59,DB06707$h
DB00337,DB01206,48,DB00349$h
DB00999,DB01136,48,DB00885$t
DB00629,DB08881,72,DB00838$t
DB01132,DB00412,46,DB00861$h
DB00482,DB00768,48,DB08871$h
DB00539,DB01015,19,DB03585$t
DB00866,DB00999,59,DB00727$h
DB00850,DB01353,48,DB11235$t
DB01200,DB00880,48,DB05109$h
DB00757,DB01149,46,DB13142$t
DB01199,DB00193,48,DB02709$t
DB00250,DB01174,48,DB00287$t
DB00798,DB00788,71,DB00253$t
DB01011,DB01238,74,DB00451$h
DB00656,DB00264,46,DB06702$t
DB01200,DB09120,48,DB05039$t
DB01000,DB01082,74,DB00471$h
DB01012,DB06595,46,DB00991$t
DB01626,DB00964,48,DB01128$t
DB00349,DB06702,76,DB00541$t
DB00625,DB09071,48,DB07615$t
DB12332,DB01075,46,DB08804$t
DB00494,DB06153,48,DB08976$h
DB01090,DB09220,59,DB08965$t
DB01236,DB00187,48,DB11691$h
DB01174,DB01069,3,DB01583$t
DB05039,DB09048,72,DB00915$t
DB13595,DB01167,74,DB00205$h
DB01622,DB04861,59,DB00753$t
DB01558,DB00297,48,DB04861$h
DB08880,DB01412,74,DB01345$h
DB08860,DB00220,72,DB01180$h
DB01216,DB09054,46,DB00956$t
DB01137,DB00714,19,DB01191$h
DB01081,DB09009,48,DB00779$h
DB01628,DB00846,48,DB00292$t
DB06212,DB08933,72,DB00529$t
DB00186,DB00588,48,DB06729$t
DB00624,DB06636,46,DB05812$t
DB08918,DB08873,72,DB00880$t
DB09286,DB01197,48,DB01180$h
DB01452,DB01614,48,DB00515$h
DB09166,DB00745,46,DB00291$h
DB09183,DB06697,46,DB00759$h
DB04855,DB09073,72,DB00591$t
DB00963,DB00999,69,DB11574$t
DB00435,DB08941,48,DB00446$h
DB00393,DB00422,36,DB00937$t
DB00672,DB01185,8,DB01489$h
DB00628,DB00263,46,DB09218$t
DB00645,DB00470,15,DB00185$h
DB06663,DB00672,8,DB00577$h
DB06707,DB09241,70,DB02709$h
DB00363,DB00292,48,DB01141$h
DB01010,DB00496,69,DB00373$t
DB01023,DB01180,59,DB01377$t
DB00612,DB00742,48,DB00618$t
DB09543,DB00655,48,DB00772$t
DB00726,DB00338,46,DB01351$t
DB06212,DB06268,72,DB01111$h
DB01114,DB06204,15,DB11660$h
DB00831,DB01614,48,DB00291$t
DB00818,DB00395,48,DB00572$t
DB05109,DB06414,46,DB12532$t
DB01609,DB00682,74,DB00427$h
DB00648,DB00401,74,DB00962$h
DB00542,DB09215,48,DB01268$t
DB00801,DB01002,48,DB00444$t
DB00252,DB01235,69,DB11581$h
DB00809,DB06702,48,DB00961$h
DB01551,DB09071,48,DB00996$t
DB00972,DB05219,46,DB00191$h
DB00202,DB06810,39,DB00937$h
DB00861,DB01401,48,DB06827$h
DB01242,DB09330,72,DB00512$t
DB01595,DB06695,76,DB00243$t
DB00794,DB13179,3,DB01612$h
DB09215,DB00860,48,DB06729$h
DB00752,DB00377,63,DB00326$h
DB00472,DB01115,48,DB02701$t
DB00933,DB00599,48,DB09297$t
DB00635,DB05521,74,DB01253$h
DB00708,DB00899,48,DB09156$h
DB00808,DB00705,46,DB01192$t
DB00647,DB01577,68,DB00635$h
DB04855,DB00864,19,DB01017$h
DB04841,DB00501,72,DB00957$t
DB00252,DB00486,15,DB00458$t
DB00296,DB00492,48,DB04835$h
DB00397,DB01365,48,DB00122$t
DB00276,DB00472,46,DB08934$t
DB01201,DB06228,74,DB00907$h
DB00683,DB00176,46,DB00487$t
DB00655,DB00270,46,DB04839$t
DB00860,DB08881,72,DB06791$h
DB01615,DB08938,66,DB00882$h
DB00332,DB05521,46,DB00461$t
DB00261,DB00285,19,DB00449$h
DB01220,DB06212,72,DB01253$h
DB00408,DB01142,48,DB08799$h
DB01558,DB01241,46,DB00397$t
DB09279,DB00573,48,DB00872$t
DB00945,DB06737,48,DB00400$h
DB01041,DB01501,15,DB00687$t
DB00451,DB00997,74,DB00436$h
DB01004,DB01024,72,DB00445$t
DB01137,DB00285,19,DB01181$h
DB01124,DB00636,8,DB00521$h
DB04794,DB01054,48,DB00134$t
DB00394,DB00673,72,DB02709$h
DB00391,DB09166,48,DB01685$h
DB00367,DB08907,69,DB00738$t
DB08916,DB01340,72,DB00240$t
DB00323,DB01080,48,DB08816$t
DB00829,DB09118,72,DB00339$t
DB00647,DB00543,48,DB00599$h
DB00175,DB13874,72,DB09072$t
DB00182,DB00295,7,DB09166$h
DB01201,DB06210,3,DB00908$h
DB01351,DB00298,48,DB06290$t
DB00401,DB01113,48,DB06335$t
DB01260,DB01208,48,DB00485$h
DB05109,DB00213,46,DB00562$t
DB00238,DB00764,74,DB00808$h
DB00289,DB09082,84,DB04711$t
DB00358,DB00521,53,DB00187$h
DB00652,DB00949,48,DB09073$t
DB00312,DB01268,74,DB01095$t
DB01440,DB09071,48,DB11268$h
DB01424,DB00349,46,DB09245$t
DB00327,DB00455,48,DB09265$t
DB00956,DB00683,15,DB09094$h
DB00206,DB00747,48,DB00417$t
DB08797,DB00654,69,DB05219$t
DB00964,DB01144,48,DB00191$h
DB13179,DB00196,46,DB00752$t
DB09102,DB00220,72,DB09555$t
DB00770,DB00936,48,DB09070$t
DB00908,DB01241,46,DB00613$t
DB08875,DB00338,46,DB00238$h
DB06738,DB00937,68,DB00504$t
DB01087,DB00196,19,DB00867$t
DB00788,DB00741,48,DB00259$h
DB06209,DB08887,5,DB01154$h
DB00854,DB05271,31,DB00341$t
DB00678,DB00176,46,DB00780$h
DB01203,DB00788,36,DB06152$h
DB01043,DB09274,10,DB06213$t
DB01253,DB06412,48,DB01064$t
DB00351,DB06605,69,DB00972$t
DB00470,DB06717,72,DB01073$h
DB00455,DB00501,46,DB00687$t
DB00802,DB01433,48,DB06708$h
DB09117,DB01068,15,DB01194$t
DB01227,DB05271,31,DB09338$t
DB01397,DB00884,74,DB01209$h
DB00182,DB00960,59,DB12278$t
DB01200,DB01618,69,DB01366$t
DB00189,DB00980,48,DB01081$t
DB06736,DB01324,69,DB01155$h
DB00514,DB01104,63,DB00635$h
DB00921,DB00297,15,DB11362$t
DB01116,DB09477,59,DB09027$h
DB00842,DB00850,48,DB11586$t
DB00296,DB00706,48,DB01181$t
DB01129,DB00257,46,DB00457$t
DB00620,DB03793,69,DB00260$h
DB00220,DB06287,48,DB00935$h
DB06739,DB11660,69,DB06288$h
DB04868,DB00661,46,DB06816$h
DB00559,DB08883,74,DB01229$h
DB01195,DB00196,19,DB01588$t
DB08899,DB08820,74,DB00354$h
DB09275,DB00859,74,DB01408$h
DB00805,DB00381,59,DB13323$t
DB01029,DB00465,48,DB00561$h
DB00839,DB01367,8,DB09414$h
DB00991,DB00196,46,DB01624$t
DB08893,DB01403,46,DB00849$h
DB00744,DB00673,72,DB01348$t
DB00727,DB00796,48,DB01098$h
DB00842,DB09286,48,DB00759$h
DB00426,DB00196,46,DB08798$t
DB05039,DB12332,46,DB00798$t
DB06594,DB00423,48,DB00519$h
DB06724,DB00596,2,DB00434$t
DB04861,DB06196,36,DB00419$h
DB01132,DB00487,8,DB09267$h
DB01130,DB00136,69,DB06716$h
DB00628,DB06204,15,DB09076$t
DB01201,DB01188,72,DB00891$h
DB00408,DB01215,48,DB00153$t
DB00425,DB01501,15,DB13145$t
DB00665,DB00169,46,DB01129$t
DB00567,DB00976,46,DB00591$h
DB01214,DB00422,36,DB04844$h
DB00193,DB00182,26,DB00508$t
DB00319,DB00955,74,DB00504$h
DB08931,DB00220,72,DB00922$t
DB01353,DB01175,48,DB00452$h
DB00482,DB00224,46,DB01092$t
DB00214,DB01143,59,DB00585$h
DB01248,DB00665,48,DB06210$t
DB00846,DB01601,72,DB01407$t
DB00794,DB12001,74,DB09118$h
DB01587,DB00366,15,DB01226$h
DB08873,DB09570,74,DB00347$h
DB00605,DB01609,48,DB09279$t
DB01264,DB00682,74,DB03793$h
DB09063,DB00743,19,DB06825$h
DB01078,DB06145,72,DB00312$h
DB00358,DB01254,72,DB01113$h
DB06695,DB00498,5,DB00854$h
DB04930,DB00220,46,DB06702$t
DB01169,DB00631,48,DB09008$t
DB00252,DB12001,74,DB01034$h
DB09291,DB00188,46,DB06810$h
DB00627,DB01132,69,DB00322$t
DB00228,DB00794,48,DB01609$t
DB01236,DB01589,72,DB01252$t
DB01211,DB00951,46,DB06817$t
DB00266,DB06414,46,DB01046$t
DB06263,DB00939,71,DB04576$t
DB06216,DB01017,15,DB01592$h
DB09162,DB06216,66,DB00524$h
DB09320,DB06263,74,DB00636$t
DB00281,DB00224,46,DB01256$t
DB00391,DB00508,35,DB00826$h
DB01452,DB09125,48,DB00897$t
DB00216,DB00934,48,DB00430$h
DB00734,DB00273,48,DB08938$t
DB00524,DB11362,59,DB00421$h
DB00287,DB00925,59,DB00500$t
DB13142,DB00630,74,DB09128$h
DB00136,DB01072,46,DB09026$t
DB00694,DB08933,72,DB00780$t
DB00602,DB00176,46,DB00521$t
DB00298,DB00949,48,DB08801$t
DB00834,DB01260,69,DB01624$h
DB01251,DB04861,8,DB00865$t
DB08910,DB09118,72,DB08804$t
DB00472,DB00983,19,DB00262$h
DB00266,DB01603,5,DB01217$h
DB02546,DB00834,19,DB04868$t
DB00521,DB00790,48,DB01051$h
DB00308,DB00334,19,DB06810$t
DB04842,DB00555,48,DB00673$h
DB00932,DB00907,46,DB00626$t
DB08976,DB00884,48,DB03128$h
DB00963,DB08970,48,DB01595$t
DB00608,DB01151,19,DB09215$t
DB00615,DB00663,74,DB01108$t
DB00980,DB01149,72,DB00553$t
DB01028,DB00398,46,DB00451$t
DB01418,DB00976,46,DB00804$t
DB06684,DB00344,48,DB01424$t
DB00569,DB02709,5,DB00714$h
DB00294,DB00491,69,DB00308$t
DB00906,DB01104,48,DB00350$t
DB01012,DB00199,46,DB01409$t
DB08807,DB08984,36,DB12001$h
DB00195,DB05812,72,DB01151$t
DB09085,DB01320,48,DB06237$h
DB08912,DB00910,74,DB01280$t
DB00178,DB00784,48,DB00937$t
DB00972,DB00880,69,DB06144$h
DB00482,DB01015,46,DB00191$h
DB00351,DB00569,69,DB00927$t
DB08912,DB00264,74,DB02959$t
DB00927,DB00530,74,DB06016$h
DB01624,DB08871,19,DB01154$h
DB00961,DB01563,48,DB00745$t
DB00541,DB01239,72,DB04844$h
DB00384,DB00281,46,DB01096$t
DB09076,DB00472,46,DB00830$t
DB00368,DB01064,48,DB01140$h
DB00608,DB08820,72,DB01037$t
DB00947,DB08933,72,DB00140$t
DB00757,DB01059,19,DB00832$h
DB09342,DB00555,48,DB06150$h
DB11126,DB00153,48,DB00897$h
DB01168,DB00999,59,DB00759$t
DB06772,DB01132,46,DB08899$h
DB00193,DB06282,48,DB01331$t
DB00444,DB06717,72,DB00440$t
DB00222,DB09241,8,DB00191$h
DB01175,DB00976,46,DB01207$h
DB00204,DB00196,72,DB00287$t
DB09026,DB06739,36,DB01624$h
DB01261,DB00182,8,DB09082$h
DB00308,DB06708,32,DB00931$t
DB00211,DB00852,48,DB00477$t
DB00187,DB00999,48,DB09210$t
DB01576,DB09224,60,DB06777$t
DB11093,DB08992,69,DB00499$h
DB04948,DB00373,24,DB01023$t
DB00295,DB00273,48,DB01208$t
DB01275,DB01054,59,DB00425$t
DB00831,DB08938,66,DB00501$t
DB01037,DB05039,48,DB01619$h
DB00975,DB01144,48,DB09183$h
DB00865,DB00582,46,DB00381$t
DB01348,DB08984,48,DB08934$t
DB01122,DB01339,69,DB00790$h
DB00783,DB00359,46,DB00521$h
DB01098,DB00404,72,DB00905$h
DB06203,DB01137,8,DB01433$h
DB00243,DB00590,72,DB01136$h
DB00904,DB00224,46,DB08883$t
DB00353,DB01601,48,DB00766$h
DB00231,DB01002,48,DB00578$t
DB11348,DB09267,74,DB01609$h
DB00812,DB01241,46,DB00629$t
DB00697,DB06218,24,DB00657$t
DB09477,DB01600,48,DB05812$t
DB06736,DB07615,48,DB06144$h
DB00179,DB00884,48,DB08883$t
DB01006,DB06717,72,DB06689$t
DB09075,DB00864,72,DB00803$h
DB00195,DB08941,48,DB00908$h
DB00808,DB01136,48,DB09516$h
DB01240,DB00232,48,DB00666$t
DB00612,DB00841,13,DB09236$h
DB09083,DB00091,72,DB01280$t
DB00612,DB01401,36,DB00883$t
DB06739,DB00524,69,DB00784$t
DB06725,DB00999,69,DB09161$h
DB00904,DB00543,19,DB00310$t
DB00333,DB00908,46,DB00746$h
DB00748,DB08865,46,DB01597$t
DB00633,DB00588,48,DB00717$t
DB01023,DB08873,46,DB01119$t
DB00897,DB00297,48,DB06795$t
DB05381,DB01263,46,DB09280$t
DB00508,DB08938,66,DB01215$t
DB00647,DB01466,48,DB00397$h
DB12026,DB00091,46,DB00428$t
DB00390,DB01097,72,DB04839$t
DB06616,DB08815,72,DB00655$t
DB00997,DB00752,46,DB01023$t
DB00474,DB00341,48,DB01345$h
DB00814,DB09073,72,DB09477$h
DB00549,DB00091,46,DB11691$t
DB00503,DB00916,48,DB06211$t
DB00908,DB08893,48,DB06795$h
DB08899,DB00346,74,DB06742$h
DB13025,DB01242,48,DB08881$h
DB00857,DB00338,46,DB00640$t
DB00297,DB01114,48,DB00602$t
DB00333,DB01353,48,DB01410$t
DB00604,DB00582,72,DB00625$h
DB06216,DB01066,74,DB00723$t
DB01154,DB06148,15,DB00240$t
DB00571,DB00196,46,DB00697$t
DB00584,DB08976,48,DB00948$h
DB01580,DB00337,36,DB06738$h
DB06335,DB01185,8,DB01626$h
DB01088,DB00629,59,DB01764$t
DB00648,DB01227,74,DB06737$h
DB00924,DB09345,48,DB06803$t
DB01155,DB00983,19,DB04861$t
DB09117,DB00962,15,DB01126$h
DB00468,DB00834,72,DB01235$t
DB13874,DB12332,46,DB06737$t
DB00394,DB00827,48,DB01085$t
DB01247,DB00841,48,DB01328$t
DB00708,DB01021,48,DB01096$t
DB00337,DB13158,48,DB11156$t
DB00741,DB06718,73,DB00962$t
DB00607,DB00452,74,DB01054$h
DB09049,DB00175,72,DB00399$t
DB00881,DB08907,67,DB11699$h
DB01137,DB01026,19,DB00623$t
DB00780,DB00703,48,DB01075$h
DB00458,DB06290,72,DB01089$t
DB00559,DB00759,74,DB00211$h
DB04898,DB04272,5,DB00182$h
DB00469,DB09449,56,DB01095$t
DB00678,DB00440,67,DB06203$t
DB00211,DB09352,48,DB00401$h
DB01173,DB00356,15,DB00236$h
DB00252,DB01708,3,DB01590$h
DB01054,DB08865,46,DB01362$t
DB00337,DB01137,26,DB00317$h
DB00706,DB00178,48,DB00080$h
DB12598,DB00687,48,DB01283$t
DB01199,DB00955,39,DB09027$h
DB00655,DB01185,73,DB00398$t
DB01069,DB01589,72,DB00557$t
DB00413,DB00421,48,DB00675$h
DB00181,DB09128,48,DB06412$h
DB01339,DB01177,39,DB09090$t
DB01282,DB00214,48,DB00958$t
DB00924,DB00300,46,DB01096$t
DB08883,DB08864,74,DB06594$t
DB01116,DB00571,59,DB00468$t
DB01067,DB01247,8,DB00308$t
DB00724,DB05521,46,DB00193$t
DB00469,DB00620,48,DB13323$h
DB08807,DB00841,13,DB01071$h
DB00663,DB00779,48,DB00482$h
DB00175,DB00281,72,DB00418$h
DB01010,DB01173,69,DB00304$h
DB08912,DB00980,74,DB01399$t
DB00899,DB01297,53,DB01489$t
DB01035,DB09082,19,DB09047$h
DB00248,DB00377,63,DB00465$h
DB00454,DB01176,48,DB09137$t
DB00850,DB00285,46,DB00677$t
DB00688,DB02703,72,DB01544$t
DB00180,DB01211,46,DB09030$t
DB06725,DB00240,48,DB01201$t
DB01351,DB00657,59,DB08439$h
DB04920,DB00379,46,DB06196$t
DB00425,DB01114,15,DB09488$h
DB01242,DB05265,72,DB00421$t
DB00962,DB01209,48,DB06261$t
DB00490,DB00501,46,DB01051$h
DB00327,DB01365,68,DB00553$h
DB00474,DB00691,59,DB04842$h
DB01595,DB00721,48,DB00402$t
DB00564,DB01029,3,DB00668$t
DB00335,DB09083,53,DB01264$t
DB00310,DB01149,54,DB01418$t
DB00559,DB06772,74,DB09300$t
DB06288,DB00241,48,DB01291$t
DB06335,DB00224,72,DB01332$h
DB04272,DB00977,11,DB01252$h
DB00277,DB00475,69,DB00551$t
DB00498,DB00972,5,DB06144$h
DB00540,DB01063,48,DB01337$h
DB01132,DB01118,46,DB00640$t
DB09082,DB00270,46,DB00945$t
DB04572,DB09054,46,DB08993$h
DB04846,DB08797,36,DB00737$t
DB09084,DB00827,26,DB00766$t
DB01224,DB00091,46,DB06782$t
DB00905,DB01143,59,DB00479$h
DB00750,DB00181,48,DB09042$t
DB00624,DB00270,46,DB11235$t
DB00802,DB01351,48,DB09041$h
DB06207,DB00211,4,DB09230$h
DB00324,DB09048,72,DB09269$t
DB00904,DB00529,19,DB01397$t
DB01176,DB06698,69,DB08873$h
DB01429,DB00476,46,DB06738$h
DB00854,DB01235,48,DB01299$t
DB08815,DB00320,72,DB00656$h
DB01609,DB01261,74,DB00689$h
DB00343,DB04908,48,DB08911$h
DB06637,DB00208,46,DB01553$h
DB00908,DB01377,71,DB00849$t
DB00717,DB00227,46,DB09094$t
DB00519,DB01235,29,DB01586$t
DB00177,DB09167,46,DB00787$t
DB01135,DB01627,20,DB06738$h
DB00363,DB00543,19,DB00834$h
DB00500,DB01155,26,DB01411$t
DB00515,DB01092,57,DB08800$t
DB01267,DB01001,19,DB00369$h
DB01397,DB09215,48,DB09345$t
DB01463,DB00593,48,DB00845$t
DB01161,DB00356,48,DB00944$t
DB00850,DB00664,72,DB01369$h
DB13595,DB00489,74,DB01066$h
DB01429,DB00458,46,DB08880$h
DB01081,DB00486,15,DB00591$t
DB00321,DB00379,46,DB00991$t
DB00333,DB00765,31,DB08824$t
DB00732,DB00479,39,DB09216$t
DB00673,DB00283,46,DB08800$t
DB01576,DB00726,22,DB01268$h
DB00831,DB00980,48,DB08958$t
DB00783,DB08864,74,DB00779$t
DB01202,DB01320,48,DB01089$h
DB00744,DB00838,48,DB11630$h
DB00333,DB01075,19,DB01010$t
DB00772,DB01609,72,DB01579$t
DB06696,DB01435,71,DB00829$h
DB01559,DB01171,46,DB00243$h
DB01403,DB01081,15,DB09477$h
DB00334,DB08918,63,DB00443$h
DB00635,DB00672,69,DB00986$h
DB01367,DB01244,59,DB00957$h
DB01614,DB04841,48,DB01071$h
DB00312,DB01130,74,DB00277$h
DB00648,DB00455,74,DB04576$h
DB09245,DB00606,59,DB11817$h
DB01325,DB00979,72,DB00722$h
DB00834,DB01014,8,DB09274$h
DB00872,DB01349,72,DB08906$h
DB00373,DB00651,13,DB00977$t
DB01622,DB00571,59,DB00989$h
DB00679,DB00527,48,DB00674$t
DB01452,DB00588,48,DB06699$h
DB01590,DB00390,72,DB00535$t
DB01045,DB08877,3,DB13874$h
DB00252,DB08882,74,DB01551$t
DB00472,DB01036,19,DB13878$h
DB00498,DB00839,5,DB01016$h
DB01050,DB00300,48,DB01122$h
DB00614,DB01136,59,DB01589$t
DB00489,DB00818,19,DB00337$t
DB05294,DB09073,72,DB00205$h
DB00549,DB09065,46,DB00317$t
DB06813,DB08976,72,DB00270$h
DB00327,DB00835,48,DB00268$h
DB08938,DB01708,2,DB08984$h
DB00266,DB06725,5,DB09281$h
DB00206,DB04844,48,DB01103$h
DB06813,DB06196,72,DB00833$h
DB01211,DB06413,46,DB11156$t
DB00738,DB01171,8,DB01233$h
DB06154,DB04865,65,DB13158$h
DB11348,DB00568,69,DB06267$t
DB09477,DB06212,67,DB06716$h
DB00624,DB01129,46,DB01613$t
DB01159,DB09017,48,DB00990$h
DB00889,DB00915,19,DB05990$h
DB00623,DB00422,48,DB01260$t
DB06736,DB11660,69,DB00871$h
DB01174,DB00400,74,DB01409$h
DB01545,DB00980,48,DB09102$h
DB06152,DB09273,48,DB01420$h
DB00813,DB09272,38,DB01068$t
DB00997,DB00227,72,DB00854$t
DB05271,DB00594,48,DB08895$h
DB00328,DB02709,48,DB00278$t
DB00014,DB00808,19,DB00873$t
DB06701,DB00622,46,DB13878$t
DB01130,DB08804,73,DB00670$t
DB04844,DB01601,72,DB00945$t
DB00421,DB00661,48,DB00152$t
DB01214,DB01224,48,DB01410$h
DB01141,DB07615,48,DB09048$t
DB01186,DB00446,48,DB00975$h
DB00956,DB01189,15,DB08911$h
DB01195,DB01319,72,DB09210$h
DB00559,DB00335,59,DB09053$h
DB00350,DB00612,48,DB00956$t
DB00392,DB06698,69,DB00310$h
DB01178,DB00985,48,DB01607$h
DB08872,DB00215,48,DB00758$h
DB00637,DB09065,72,DB00191$h
DB00247,DB00694,48,DB00310$t
DB00788,DB06414,46,DB00807$h
DB04898,DB02709,5,DB00268$h
DB00612,DB00968,48,DB00204$h
DB05246,DB00653,15,DB09146$h
DB00315,DB00208,46,DB00409$t
DB00592,DB04876,69,DB00590$t
DB09027,DB00305,72,DB00735$h
DB00932,DB00176,46,DB13146$h
DB01167,DB01601,72,DB05812$h
DB00563,DB08976,72,DB00797$t
DB00224,DB08882,74,DB09320$h
DB00546,DB00224,46,DB01086$t
DB00635,DB04576,48,DB06636$h
DB08824,DB00543,44,DB00130$h
DB00401,DB01254,72,DB01107$t
DB00231,DB00398,46,DB01248$h
DB01254,DB01072,72,DB00810$t
DB00457,DB08941,48,DB01291$t
DB00615,DB12026,3,DB00335$h
DB09117,DB12532,15,DB01111$h
DB00261,DB01184,32,DB00817$t
DB09236,DB01115,48,DB01081$h
DB00394,DB00214,82,DB00757$t
DB06144,DB01106,48,DB01012$t
DB00511,DB00199,72,DB00943$t
DB06710,DB01072,46,DB01355$t
DB00379,DB00834,72,DB09232$t
DB01194,DB06290,72,DB00267$h
DB00539,DB00334,19,DB01607$t
DB00420,DB01101,46,DB08873$h
DB00327,DB00967,48,DB12278$t
DB01545,DB06282,48,DB00213$h
DB00608,DB08819,69,DB09119$t
DB01567,DB00472,48,DB13167$t
DB00755,DB01254,72,DB06819$h
DB00620,DB01254,72,DB00488$h
DB01589,DB00754,48,DB01199$t
DB09211,DB00686,48,DB00946$h
DB00187,DB04846,13,DB00929$t
DB01203,DB09038,48,DB04572$t
DB00862,DB00905,9,DB00477$h
DB05351,DB09063,72,DB01043$t
DB06712,DB00413,48,DB00744$t
DB00805,DB01297,53,DB00650$h
DB04946,DB09238,46,DB00576$t
DB00408,DB09085,48,DB05266$t
DB00323,DB01175,48,DB00502$t
DB01229,DB00313,46,DB00876$t
DB00268,DB00203,46,DB09536$t
DB00910,DB04855,46,DB06826$t
DB00872,DB00518,72,DB11660$h
DB01410,DB00976,46,DB09027$h
DB00467,DB01164,66,DB00724$t
DB00699,DB01137,48,DB00781$h
DB01174,DB00906,3,DB05239$h
DB00312,DB09017,48,DB09124$t
DB01628,DB09449,56,DB04571$t
DB00238,DB00390,3,DB00916$h
DB00451,DB00834,72,DB00370$t
DB00924,DB01615,48,DB00524$t
DB00232,DB00517,72,DB00951$h
DB00822,DB00673,72,DB00963$h
DB00475,DB00906,48,DB01357$h
DB00997,DB01211,72,DB06767$h
DB01137,DB09083,19,DB06211$h
DB01014,DB01222,48,DB09281$t
DB08987,DB01149,48,DB00841$t
DB01355,DB08881,72,DB00614$h
DB00359,DB02703,72,DB00915$t
DB01016,DB00177,46,DB01122$t
DB01418,DB00465,5,DB00436$h
DB01236,DB00966,48,DB01089$h
DB00294,DB00227,46,DB01117$h
DB00309,DB04855,72,DB00710$h
DB06204,DB00880,48,DB00475$h
DB01399,DB09138,48,DB00291$h
DB01172,DB00945,71,DB01063$h
DB11730,DB00224,72,DB00458$t
DB01198,DB08883,15,DB08911$t
DB00497,DB00854,48,DB00281$h
DB04898,DB06605,5,DB06771$t
DB01355,DB00542,59,DB00247$t
DB01131,DB01167,46,DB08994$h
DB04574,DB00624,73,DB00367$t
DB01075,DB01002,48,DB03585$t
DB00762,DB00176,46,DB09238$t
DB00443,DB01245,48,DB00354$h
DB00861,DB01324,69,DB00244$t
DB00881,DB01223,74,DB00867$h
DB01588,DB04841,48,DB00140$h
DB00909,DB00366,15,DB08797$h
DB06154,DB00820,37,DB01353$h
DB01142,DB09027,74,DB06147$h
DB00476,DB01026,46,DB00165$h
DB01595,DB00458,48,DB00486$h
DB00230,DB00737,7,DB01068$h
DB01418,DB00263,46,DB09244$t
DB00611,DB00683,48,DB01415$h
DB00872,DB00887,48,DB00791$t
DB00790,DB00605,48,DB00388$h
DB00906,DB05271,31,DB09153$t
DB09075,DB01253,72,DB00237$h
DB00489,DB09063,53,DB01295$t
DB00726,DB01017,15,DB09076$h
