Drug1_ID,Drug2_ID,Level,Y,class
DB0680,DB1340,Moderate,1,1
DB0064,DB0473,Moderate,1,5
DB0778,DB1447,Moderate,1,1
DB0395,DB1285,Moderate,1,1
DB0953,DB0524,Moderate,1,13
DB0644,DB1458,Moderate,1,5
DB1210,DB0788,Moderate,1,3578
DB0712,DB0223,Moderate,1,2
DB1286,DB1323,Major,0,1
DB0965,DB0878,Moderate,1,3
DB1470,DB0367,Moderate,1,1347
DB0715,DB1232,Moderate,1,6
DB1468,DB0125,Major,0,13457
DB0879,DB1221,Moderate,1,17
DB0670,DB1312,Moderate,1,3
DB1474,DB0204,Moderate,1,3
DB0608,DB0840,Major,0,5
DB0149,DB1397,Moderate,1,13457
DB0084,DB0626,Moderate,1,12
DB1367,DB0219,Moderate,1,1
DB1558,DB0382,Minor,2,14
DB0457,DB0734,Moderate,1,8
DB0936,DB0827,Moderate,1,134
DB1564,DB0511,Moderate,1,5
DB1534,DB0339,Moderate,1,5
DB0428,DB0400,Moderate,1,1347
DB0719,DB0004,Minor,2,5
DB1273,DB1449,Moderate,1,18
DB1508,DB0451,Moderate,1,5
DB0275,DB1391,Moderate,1,3
DB1133,DB1160,Moderate,1,17
DB0765,DB1268,Moderate,1,7
DB1423,DB0694,Moderate,1,7
DB0197,DB0663,Moderate,1,137
DB1285,DB0914,Moderate,1,17
DB0039,DB1554,Moderate,1,5
DB0886,DB1286,Minor,2,15
DB0288,DB1413,Minor,2,13
DB1289,DB0497,Moderate,1,1
DB0086,DB0684,Moderate,1,5
DB1232,DB0581,Moderate,1,6
DB0472,DB0627,Moderate,1,5
DB0309,DB0858,Major,0,1
DB1490,DB1337,Major,0,37
DB1210,DB0865,Minor,2,1378
DB0185,DB0901,Moderate,1,37
DB0386,DB0767,Major,0,5
DB0206,DB0210,Moderate,1,13
DB1259,DB0040,Moderate,1,1
DB0549,DB1156,Minor,2,15
DB0618,DB1103,Major,0,5
DB0567,DB1311,Major,0,5
DB1436,DB1122,Moderate,1,16
DB1232,DB0090,Major,0,56
DB1090,DB1093,Major,0,15
DB1240,DB0267,Moderate,1,15
DB0575,DB0942,Moderate,1,1
DB1272,DB1490,Moderate,1,37
DB0944,DB0216,Moderate,1,1
DB0759,DB0078,Moderate,1,3
DB0110,DB0789,Moderate,1,5
DB1397,DB1557,Minor,2,25
DB0155,DB0996,Moderate,1,15
DB0846,DB0789,Moderate,1,57
DB0207,DB1474,Moderate,1,18
DB0795,DB1325,Major,0,15
DB1491,DB1097,Moderate,1,7
DB0517,DB1210,Moderate,1,3578
DB0594,DB0014,Moderate,1,124
DB0468,DB1419,Moderate,1,5
DB0802,DB0383,Major,0,5
DB0594,DB0935,Moderate,1,4
DB0102,DB0446,Moderate,1,137
DB1210,DB1045,Moderate,1,378
DB0920,DB1381,Moderate,1,5
DB0704,DB1368,Moderate,1,7
DB1478,DB0383,Moderate,1,5
DB0060,DB1281,Moderate,1,1
DB1282,DB0855,Moderate,1,57
DB0149,DB0782,Moderate,1,1347
DB0624,DB1403,Major,0,5
DB0701,DB0029,Moderate,1,17
DB0104,DB0123,Moderate,1,1
DB1357,DB1507,Moderate,1,58
DB0352,DB0792,Moderate,1,5
DB0113,DB1357,Moderate,1,58
DB0177,DB1427,Moderate,1,3
DB0420,DB0626,Moderate,1,23
DB0744,DB0789,Moderate,1,5
DB1398,DB0282,Moderate,1,56
DB1159,DB0726,Moderate,1,68
DB0981,DB1443,Major,0,1
DB0425,DB0898,Moderate,1,2
DB1138,DB0807,Moderate,1,7
DB1175,DB0313,Major,0,12
DB0618,DB1345,Major,0,5
DB0989,DB0084,Moderate,1,1
DB1121,DB1255,Moderate,1,7
DB0178,DB0536,Moderate,1,3
DB0265,DB0110,Major,0,5
DB1136,DB1087,Moderate,1,5
DB1525,DB0821,Moderate,1,5
DB0974,DB0201,Moderate,1,5
DB0390,DB0724,Moderate,1,8
DB0871,DB0200,Moderate,1,1
DB0354,DB0702,Moderate,1,5
DB0066,DB0662,Moderate,1,1
DB1390,DB0796,Moderate,1,5
DB1493,DB1453,Moderate,1,1
DB0770,DB0737,Major,0,18
DB1303,DB0491,Moderate,1,18
DB1423,DB0160,Moderate,1,7
DB0478,DB0022,Moderate,1,5
DB0430,DB1210,Moderate,1,1378
DB0547,DB0895,Moderate,1,138
DB1134,DB0712,Moderate,1,28
DB1493,DB1281,Moderate,1,1
DB1033,DB1449,Moderate,1,18
DB0224,DB0267,Major,0,5
DB1212,DB0820,Moderate,1,1
DB1458,DB0498,Moderate,1,25
DB0485,DB1058,Moderate,1,7
DB1105,DB0067,Moderate,1,15
DB0400,DB1171,Moderate,1,13457
DB0151,DB0660,Moderate,1,1
DB0986,DB1228,Moderate,1,1
DB1286,DB1403,Major,0,15
DB0605,DB1376,Moderate,1,35
DB1497,DB0332,Moderate,1,1
DB0306,DB1210,Major,0,378
DB0095,DB0871,Moderate,1,1
DB1455,DB1004,Moderate,1,5
DB0149,DB1500,Moderate,1,1347
DB0322,DB1408,Moderate,1,7
DB0672,DB0901,Moderate,1,37
DB0745,DB0748,Moderate,1,5
DB0886,DB1368,Moderate,1,5
DB1251,DB1292,Moderate,1,1
DB0118,DB1419,Moderate,1,5
DB0513,DB1495,Moderate,1,127
DB0303,DB0781,Moderate,1,1
DB1218,DB0920,Moderate,1,45
DB0380,DB0703,Major,0,58
DB1084,DB1556,Moderate,1,13
DB1437,DB0648,Moderate,1,5
DB0912,DB0698,Major,0,6
DB0431,DB0837,Moderate,1,15
DB0570,DB0834,Major,0,1
DB0883,DB0921,Moderate,1,7
DB1204,DB1102,Major,0,4
DB1190,DB0364,Moderate,1,13478
DB0453,DB1087,Moderate,1,56
DB1423,DB0287,Moderate,1,17
DB0622,DB0519,Moderate,1,2
DB1513,DB1340,Moderate,1,1
DB0987,DB0734,Major,0,8
DB0825,DB0281,Moderate,1,37
DB0061,DB0149,Moderate,1,1347
DB0376,DB0717,Moderate,1,57
DB1431,DB0482,Moderate,1,2
DB0320,DB0068,Moderate,1,15
DB0287,DB0594,Moderate,1,14
DB1005,DB0768,Moderate,1,5
DB0823,DB1420,Moderate,1,37
DB1232,DB0603,Moderate,1,6
DB0698,DB0855,Moderate,1,67
DB1478,DB0717,Moderate,1,7
DB0143,DB1149,Moderate,1,1
DB0183,DB0765,Moderate,1,7
DB1436,DB0346,Moderate,1,156
DB0233,DB0785,Moderate,1,4
DB0497,DB0079,Major,0,15
DB1285,DB0693,Minor,2,1347
DB0965,DB0690,Moderate,1,37
DB1376,DB0653,Moderate,1,35
DB0561,DB0626,Moderate,1,25
DB0606,DB1533,Moderate,1,7
DB0320,DB0963,Moderate,1,15
DB0491,DB1343,Moderate,1,8
DB0700,DB0377,Moderate,1,5
DB1319,DB1257,Moderate,1,5
DB0968,DB0346,Major,0,5
DB0332,DB0287,Moderate,1,1
DB0981,DB0079,Moderate,1,15
DB0554,DB0040,Moderate,1,1
DB0176,DB0859,Moderate,1,5
DB1210,DB0529,Moderate,1,1378
DB0672,DB0047,Moderate,1,8
DB0416,DB0146,Moderate,1,8
DB0355,DB0935,Moderate,1,7
DB1276,DB0774,Moderate,1,3
DB0455,DB1446,Major,0,5
DB1346,DB1262,Moderate,1,135
DB0523,DB0870,Moderate,1,1
DB0356,DB1290,Moderate,1,5
DB0091,DB1394,Moderate,1,6
DB1472,DB0446,Moderate,1,37
DB1089,DB0901,Moderate,1,37
DB0647,DB1545,Moderate,1,5
DB1190,DB1501,Moderate,1,13478
DB1193,DB1116,Moderate,1,7
DB0120,DB0871,Moderate,1,1
DB0725,DB1339,Moderate,1,8
DB0400,DB1164,Moderate,1,1347
DB1176,DB1144,Major,0,1
DB1540,DB1431,Moderate,1,2
DB0064,DB1175,Major,0,12
DB1192,DB0379,Major,0,148
DB1470,DB0428,Moderate,1,1347
DB1020,DB0957,Moderate,1,5
DB0691,DB1053,Moderate,1,13457
DB0630,DB1341,Moderate,1,8
DB0303,DB0080,Moderate,1,2
DB0194,DB0380,Major,0,58
DB0801,DB1093,Major,0,5
DB0559,DB0110,Major,0,5
DB0981,DB0426,Moderate,1,1
DB0914,DB0217,Moderate,1,17
DB0142,DB0745,Moderate,1,5
DB0802,DB0868,Moderate,1,12
DB1002,DB1281,Moderate,1,1
DB0594,DB0333,Moderate,1,48
DB0537,DB0228,Major,0,5
DB1540,DB1190,Minor,2,13478
DB0996,DB1102,Moderate,1,14
DB0405,DB0361,Moderate,1,15
DB0774,DB1050,Moderate,1,37
DB0354,DB1170,Moderate,1,5
DB1550,DB0588,Moderate,1,7
DB0515,DB1401,Moderate,1,127
DB1447,DB0175,Moderate,1,1
DB0987,DB1175,Moderate,1,12
DB1132,DB0285,Moderate,1,7
DB0308,DB0984,Major,0,5
DB0149,DB1331,Minor,2,12347
DB0843,DB0763,Major,0,1
DB0631,DB1419,Moderate,1,5
DB0676,DB1333,Minor,2,2
DB0014,DB0298,Moderate,1,12
DB0317,DB1423,Moderate,1,7
DB1348,DB1129,Moderate,1,1
DB0910,DB1528,Moderate,1,1
DB0298,DB0921,Moderate,1,2
DB0149,DB1229,Moderate,1,1347
DB0400,DB1403,Major,0,13457
DB0856,DB0732,Moderate,1,8
DB0299,DB0524,Moderate,1,1
DB0149,DB1557,Minor,2,12347
DB0155,DB1528,Minor,2,5
DB1210,DB1354,Moderate,1,378
DB1022,DB1501,Moderate,1,5
DB1511,DB0730,Major,0,8
DB1376,DB1473,Moderate,1,35
DB0630,DB0901,Moderate,1,37
DB1232,DB0684,Moderate,1,56
DB0377,DB0469,Moderate,1,35
DB0376,DB0221,Moderate,1,5
DB0842,DB1246,Moderate,1,5
DB0171,DB1357,Moderate,1,58
DB1302,DB0342,Moderate,1,15
DB0992,DB1449,Major,0,18
DB0510,DB0176,Moderate,1,5
DB0222,DB0090,Major,0,5
DB0275,DB1122,Major,0,3
DB1129,DB0129,Moderate,1,1
DB1397,DB0505,Moderate,1,5
DB0206,DB1474,Moderate,1,13
DB1536,DB0380,Major,0,58
DB0149,DB1155,Moderate,1,1347
DB0692,DB0763,Moderate,1,1347
DB0498,DB0211,Moderate,1,12
DB0853,DB0514,Moderate,1,127
DB0690,DB1427,Major,0,7
DB1376,DB0860,Moderate,1,235
DB0002,DB1197,Moderate,1,56
DB0269,DB0278,Moderate,1,7
DB0306,DB1441,Moderate,1,2
DB0150,DB1251,Minor,2,1347
DB1001,DB0836,Moderate,1,1
DB0558,DB1298,Major,0,58
DB0710,DB1010,Moderate,1,5
DB0914,DB0529,Moderate,1,17
DB1348,DB0304,Major,0,1
DB0424,DB1547,Major,0,2
DB0914,DB0894,Moderate,1,7
DB0782,DB1201,Moderate,1,1
DB0442,DB0664,Moderate,1,137
DB0206,DB0207,Moderate,1,138
DB0479,DB0514,Moderate,1,127
DB0877,DB0942,Moderate,1,1
DB0369,DB0074,Moderate,1,38
DB0910,DB0693,Minor,2,1347
DB0084,DB1288,Moderate,1,15
DB1493,DB0286,Moderate,1,1
DB1090,DB1095,Major,0,1
DB1541,DB0079,Major,0,25
DB1110,DB0836,Moderate,1,6
DB0999,DB0186,Moderate,1,137
DB1497,DB0165,Moderate,1,1
DB1446,DB0511,Major,0,5
DB0965,DB1377,Minor,2,3
DB1368,DB1458,Moderate,1,5
DB0074,DB0976,Moderate,1,8
DB0188,DB0661,Moderate,1,1
DB0430,DB1314,Major,0,1
DB0177,DB1095,Moderate,1,13
DB0650,DB0788,Moderate,1,5
DB0664,DB1127,Moderate,1,137
DB1372,DB0849,Moderate,1,5
DB0986,DB0165,Moderate,1,1
DB0981,DB0082,Moderate,1,1
DB1528,DB0187,Moderate,1,137
DB1381,DB0497,Major,0,15
DB0426,DB0029,Moderate,1,17
DB1147,DB0029,Moderate,1,78
DB0620,DB0667,Moderate,1,1
DB0400,DB1010,Moderate,1,1347
DB0620,DB1129,Moderate,1,1
DB1398,DB0113,Moderate,1,5
DB0631,DB0811,Moderate,1,7
DB1493,DB0009,Moderate,1,1
DB1525,DB0522,Moderate,1,5
DB1542,DB0560,Major,0,5
DB1519,DB0022,Moderate,1,5
DB0813,DB0292,Moderate,1,1
DB1162,DB0320,Moderate,1,5
DB0207,DB0142,Moderate,1,18
DB0713,DB0676,Moderate,1,5
DB1421,DB0299,Moderate,1,17
DB0064,DB0497,Moderate,1,1
DB0377,DB0100,Moderate,1,5
DB0332,DB0171,Major,0,5
DB0115,DB0470,Moderate,1,37
DB0957,DB0840,Moderate,1,5
DB1192,DB0223,Moderate,1,14
DB0308,DB0898,Major,0,5
DB0698,DB0863,Major,0,68
DB0597,DB1392,Moderate,1,7
DB1564,DB1419,Moderate,1,5
DB0691,DB1169,Moderate,1,1347
DB1111,DB0667,Major,0,1
DB1343,DB1050,Moderate,1,7
DB0616,DB1373,Moderate,1,2
DB1232,DB1376,Moderate,1,356
DB0425,DB1158,Moderate,1,2
DB1457,DB0711,Major,0,5
DB0935,DB0018,Moderate,1,1
DB0434,DB0375,Major,0,5
DB1076,DB0995,Moderate,1,18
DB0876,DB1413,Minor,2,12378
DB1093,DB0219,Moderate,1,5
DB0300,DB0567,Moderate,1,45
DB0713,DB0187,Moderate,1,1357
DB0332,DB0657,Moderate,1,1
DB1468,DB1296,Minor,2,1347
DB0341,DB1170,Moderate,1,5
DB1441,DB0999,Moderate,1,2
DB1376,DB0113,Moderate,1,35
DB0525,DB0626,Moderate,1,2
DB1449,DB0684,Moderate,1,158
DB0178,DB1272,Moderate,1,3
DB1232,DB1449,Moderate,1,168
DB0282,DB1259,Moderate,1,6
DB0842,DB0201,Major,0,5
DB0898,DB1536,Moderate,1,5
DB1440,DB0379,Moderate,1,8
DB0936,DB1128,Moderate,1,34
DB1024,DB0873,Moderate,1,1238
DB1468,DB1386,Moderate,1,1347
DB0354,DB0691,Moderate,1,13457
DB0028,DB0712,Moderate,1,2
DB0953,DB1526,Moderate,1,135
DB1221,DB1293,Moderate,1,7
DB0317,DB0448,Moderate,1,1
DB0092,DB1281,Moderate,1,16
DB1045,DB0210,Moderate,1,1
DB0417,DB0901,Moderate,1,37
DB0371,DB0767,Moderate,1,5
DB0149,DB1216,Moderate,1,1347
DB1062,DB1105,Moderate,1,5
DB0782,DB1190,Moderate,1,13478
DB0514,DB0827,Moderate,1,127
DB0660,DB1543,Moderate,1,15
DB0843,DB1492,Moderate,1,15
DB0178,DB1374,Moderate,1,3
DB0824,DB0553,Moderate,1,37
DB1011,DB0186,Moderate,1,137
DB0299,DB0700,Minor,2,1
DB0170,DB1468,Moderate,1,1347
DB1184,DB0785,Moderate,1,14
DB0674,DB0901,Moderate,1,37
DB0201,DB0849,Moderate,1,5
DB0149,DB0188,Moderate,1,1347
DB0755,DB0383,Moderate,1,57
DB1547,DB0470,Moderate,1,23
DB0332,DB0957,Major,0,5
DB0957,DB0857,Major,0,56
DB0565,DB0650,Moderate,1,1
DB0846,DB0849,Moderate,1,57
DB0337,DB1446,Moderate,1,57
DB0169,DB0380,Major,0,58
DB1402,DB0090,Major,0,57
DB1102,DB0383,Major,0,45
DB1528,DB0691,Moderate,1,1347
DB1241,DB0267,Moderate,1,15
DB0852,DB1305,Moderate,1,6
DB1462,DB0228,Major,0,25
DB0670,DB0789,Moderate,1,35
DB0237,DB0040,Moderate,1,1
DB1095,DB0863,Major,0,18
DB1493,DB0484,Moderate,1,1
DB0403,DB0501,Minor,2,1347
DB0587,DB1257,Major,0,5
DB1491,DB0926,Moderate,1,17
DB0007,DB0738,Moderate,1,8
DB0416,DB0694,Moderate,1,8
DB0813,DB0906,Moderate,1,1
DB0804,DB0176,Moderate,1,5
DB0325,DB0383,Moderate,1,5
DB0823,DB0461,Minor,2,37
DB0607,DB1275,Moderate,1,27
DB0419,DB0811,Moderate,1,7
DB0425,DB0694,Minor,2,2
DB0823,DB1002,Moderate,1,37
DB1210,DB0796,Moderate,1,3578
DB0840,DB0567,Major,0,5
DB0754,DB0298,Moderate,1,2
DB0155,DB0670,Minor,2,35
DB0603,DB0367,Moderate,1,1
DB0352,DB1339,Moderate,1,5
DB1468,DB0444,Moderate,1,13457
DB0590,DB0287,Major,0,13
DB0430,DB1149,Moderate,1,1
DB1437,DB1012,Moderate,1,5
DB0987,DB0712,Moderate,1,2
DB0436,DB0514,Moderate,1,127
DB1058,DB0667,Moderate,1,17
DB1020,DB0201,Major,0,5
DB0766,DB0097,Moderate,1,36
DB1239,DB0470,Moderate,1,3
DB0880,DB1128,Moderate,1,6
DB1001,DB0403,Minor,2,1347
DB0538,DB1328,Moderate,1,1
DB0154,DB1553,Major,0,2
DB0558,DB0511,Moderate,1,5
DB0813,DB0733,Major,0,18
DB0142,DB0871,Moderate,1,1
DB1297,DB1333,Moderate,1,2
DB1401,DB1412,Minor,2,47
DB0701,DB1154,Moderate,1,1
DB0185,DB1343,Moderate,1,7
DB1491,DB0856,Moderate,1,7
DB1242,DB0282,Major,0,6
DB0393,DB0683,Moderate,1,578
DB0511,DB1122,Major,0,5
DB0523,DB0718,Moderate,1,1
DB1470,DB0491,Moderate,1,13478
DB0669,DB1372,Major,0,5
DB0514,DB1293,Moderate,1,127
DB0933,DB0653,Moderate,1,15
DB1359,DB0702,Moderate,1,1
DB1112,DB1376,Moderate,1,35
DB0455,DB1545,Moderate,1,5
DB1152,DB0176,Moderate,1,5
DB0588,DB0626,Moderate,1,2
DB1210,DB1349,Major,0,378
DB0304,DB1376,Major,0,135
DB1456,DB1251,Moderate,1,1
DB0468,DB1190,Moderate,1,13478
DB1037,DB0657,Major,0,1
DB1198,DB0767,Major,0,5
DB0829,DB1048,Moderate,1,6
DB0010,DB1327,Moderate,1,15
DB1547,DB1364,Major,0,2
DB1402,DB0526,Moderate,1,57
DB0957,DB0080,Moderate,1,25
DB1225,DB0196,Minor,2,1
DB1370,DB0379,Major,0,8
DB0288,DB1465,Moderate,1,2
DB1466,DB0379,Moderate,1,358
DB0083,DB0493,Moderate,1,45
DB1204,DB1532,Moderate,1,7
DB0192,DB1047,Moderate,1,15
DB0149,DB0309,Moderate,1,1347
DB0379,DB0510,Moderate,1,58
DB0472,DB0298,Moderate,1,25
DB1554,DB1280,Moderate,1,7
DB1403,DB1559,Minor,2,15
DB0400,DB1326,Major,0,13457
DB0157,DB0849,Moderate,1,5
DB1542,DB1296,Major,0,7
DB0936,DB0390,Moderate,1,34
DB1319,DB0709,Major,0,5
DB0928,DB0029,Moderate,1,57
DB0694,DB0029,Moderate,1,7
DB0287,DB0858,Moderate,1,1
DB0664,DB1144,Moderate,1,137
DB0776,DB0400,Moderate,1,1347
DB0007,DB0771,Minor,2,1
DB1298,DB0342,Major,0,58
DB1142,DB1383,Moderate,1,7
DB1209,DB0829,Moderate,1,6
DB0773,DB1050,Moderate,1,7
DB1044,DB1449,Moderate,1,148
DB1103,DB0585,Major,0,5
DB1550,DB0619,Moderate,1,7
DB0590,DB0100,Major,0,3
DB0589,DB0455,Moderate,1,5
DB1348,DB0640,Moderate,1,8
DB1435,DB0516,Moderate,1,127
DB1550,DB1047,Moderate,1,57
DB0407,DB0469,Moderate,1,3
DB0061,DB1397,Moderate,1,5
DB1109,DB0868,Moderate,1,12
DB0290,DB0694,Moderate,1,1
DB1143,DB1449,Moderate,1,178
DB0425,DB0778,Minor,2,2
DB0788,DB0791,Moderate,1,5
DB1359,DB0010,Moderate,1,1
DB0953,DB0483,Moderate,1,13
DB0662,DB0175,Major,0,1
DB1487,DB0585,Major,0,56
DB0177,DB1317,Moderate,1,13
DB0411,DB1210,Moderate,1,378
DB0084,DB1128,Moderate,1,1
DB0177,DB0758,Moderate,1,3
DB1466,DB0813,Minor,2,135
DB0417,DB0446,Moderate,1,37
DB0691,DB0390,Moderate,1,1347
DB0727,DB1222,Moderate,1,68
DB0212,DB1084,Moderate,1,13
DB0989,DB1281,Moderate,1,1
DB1425,DB0227,Moderate,1,7
DB0953,DB0768,Moderate,1,135
DB0149,DB0192,Major,0,1347
DB1519,DB1093,Major,0,5
DB0337,DB0165,Moderate,1,7
DB0920,DB0930,Moderate,1,5
DB0889,DB1282,Moderate,1,56
DB0936,DB1010,Moderate,1,34
DB0330,DB0346,Moderate,1,135
DB0420,DB0892,Moderate,1,3
DB1095,DB1525,Major,0,15
DB0604,DB1449,Minor,2,138
DB0593,DB0781,Moderate,1,18
DB0110,DB0623,Moderate,1,5
DB1402,DB1340,Major,0,17
DB0029,DB1383,Moderate,1,7
DB1554,DB1053,Moderate,1,5
DB0590,DB0478,Major,0,3
DB0027,DB1127,Moderate,1,7
DB0493,DB0154,Moderate,1,24
DB0661,DB0079,Moderate,1,15
DB1365,DB0840,Major,0,23
DB0022,DB0079,Moderate,1,5
DB0467,DB0512,Moderate,1,17
DB1359,DB1045,Moderate,1,1
DB1527,DB0654,Moderate,1,5
DB0110,DB0333,Major,0,58
DB0570,DB0575,Major,0,1
DB0674,DB0446,Moderate,1,37
DB0517,DB1102,Major,0,45
DB0477,DB1397,Moderate,1,15
DB0981,DB0418,Moderate,1,18
DB0244,DB0406,Moderate,1,1
DB1110,DB1129,Moderate,1,16
DB0713,DB0789,Moderate,1,5
DB0425,DB0810,Moderate,1,12
DB1226,DB1486,Moderate,1,6
DB0630,DB1293,Moderate,1,7
DB1392,DB0157,Moderate,1,5
DB0904,DB0902,Moderate,1,157
DB1436,DB0788,Moderate,1,156
DB0831,DB0213,Moderate,1,134
DB0450,DB1093,Major,0,25
DB0679,DB0855,Major,0,7
DB1138,DB1317,Moderate,1,17
DB0282,DB0843,Moderate,1,16
DB1340,DB1311,Moderate,1,1
DB0667,DB0623,Moderate,1,1
DB0330,DB1232,Moderate,1,136
DB0877,DB1317,Moderate,1,1
DB0896,DB1056,Major,0,1
DB0400,DB0943,Moderate,1,1347
DB0942,DB0497,Moderate,1,1
DB0400,DB0500,Moderate,1,1347
DB0704,DB1045,Moderate,1,7
DB0669,DB0056,Moderate,1,7
DB1001,DB1293,Moderate,1,17
DB0608,DB0081,Moderate,1,5
DB0354,DB0622,Moderate,1,5
DB0371,DB0926,Moderate,1,1
DB0363,DB1149,Moderate,1,1
DB1190,DB0650,Major,0,13478
DB1465,DB0855,Moderate,1,27
DB1252,DB1190,Moderate,1,13478
DB1303,DB0469,Moderate,1,13
DB0275,DB0194,Moderate,1,35
DB0786,DB1474,Moderate,1,1
DB0704,DB1458,Moderate,1,57
DB0452,DB0936,Moderate,1,34
DB1390,DB1103,Moderate,1,5
DB1280,DB1310,Moderate,1,57
DB0793,DB0078,Moderate,1,5
DB0590,DB0028,Moderate,1,3
DB0087,DB1136,Moderate,1,2
DB0197,DB1210,Moderate,1,378
DB0458,DB1072,Major,0,1
DB0881,DB0029,Moderate,1,7
DB1127,DB1506,Moderate,1,7
DB0667,DB0473,Moderate,1,15
DB1172,DB1541,Major,0,2
DB1204,DB1116,Moderate,1,7
DB1527,DB0871,Moderate,1,1
DB1376,DB0501,Moderate,1,135
DB0741,DB0701,Moderate,1,17
DB1051,DB0757,Moderate,1,7
DB0570,DB1449,Moderate,1,18
DB0060,DB1064,Major,0,5
DB1103,DB0789,Moderate,1,5
DB1114,DB1047,Moderate,1,5
DB0968,DB1401,Moderate,1,7
DB0994,DB1526,Minor,2,15
DB0196,DB0404,Moderate,1,7
DB1190,DB0754,Minor,2,13478
DB1147,DB0446,Moderate,1,378
DB1563,DB0626,Moderate,1,2
DB0155,DB0089,Moderate,1,5
DB1274,DB0490,Major,0,2
DB0449,DB0755,Moderate,1,7
DB1554,DB1376,Moderate,1,35
DB1190,DB0181,Moderate,1,13478
DB0518,DB1210,Moderate,1,378
DB0871,DB0792,Moderate,1,1
DB1055,DB0984,Moderate,1,1
DB0837,DB0176,Moderate,1,15
DB0134,DB0986,Moderate,1,1
DB1156,DB0624,Moderate,1,1
DB0689,DB1449,Moderate,1,18
DB0515,DB0717,Moderate,1,127
DB0401,DB0618,Moderate,1,1347
DB1214,DB1085,Moderate,1,5
DB1190,DB1391,Moderate,1,13478
DB1089,DB0895,Moderate,1,1
DB0717,DB0863,Major,0,78
DB0168,DB0003,Major,0,5
DB0330,DB0709,Moderate,1,135
DB1328,DB1397,Moderate,1,15
DB0830,DB0793,Major,0,5
DB0582,DB0865,Moderate,1,17
DB1464,DB0914,Moderate,1,7
DB0574,DB1178,Moderate,1,78
DB1437,DB1507,Major,0,5
DB0866,DB1008,Moderate,1,158
DB0983,DB0972,Minor,2,5
DB0614,DB1289,Moderate,1,28
DB0275,DB0473,Moderate,1,35
DB1263,DB1475,Moderate,1,6
DB0192,DB0095,Major,0,1
DB0299,DB1397,Moderate,1,15
DB0748,DB1085,Major,0,5
DB0750,DB1372,Moderate,1,5
DB0786,DB0048,Moderate,1,13
DB0547,DB0775,Moderate,1,38
DB0047,DB1169,Moderate,1,8
DB0177,DB0942,Moderate,1,13
DB1562,DB1090,Major,0,1
DB0400,DB0837,Moderate,1,1347
DB1258,DB0946,Moderate,1,136
DB0300,DB0711,Major,0,4
DB1156,DB0480,Minor,2,1
DB1296,DB0186,Minor,2,137
DB0776,DB0400,Moderate,1,1347
DB0825,DB0008,Moderate,1,37
DB0515,DB1383,Moderate,1,127
DB0311,DB1128,Moderate,1,37
DB1021,DB0333,Major,0,8
DB1258,DB1288,Moderate,1,5
DB1358,DB0069,Moderate,1,1
DB0788,DB0176,Moderate,1,5
DB0304,DB1327,Moderate,1,15
DB1276,DB1446,Moderate,1,5
DB0788,DB0821,Moderate,1,5
DB1449,DB0860,Moderate,1,128
DB0986,DB0757,Moderate,1,1
DB1029,DB0138,Moderate,1,37
DB0873,DB0380,Moderate,1,1238
DB0984,DB0018,Major,0,1
DB0788,DB0504,Moderate,1,5
DB1017,DB0501,Moderate,1,1
DB0289,DB0322,Moderate,1,7
DB0350,DB1210,Moderate,1,378
DB1264,DB1042,Moderate,1,1
DB0963,DB0056,Moderate,1,17
DB1204,DB0868,Moderate,1,12
DB0311,DB1423,Moderate,1,37
DB1215,DB1372,Moderate,1,5
DB1520,DB0708,Moderate,1,5
DB0770,DB0733,Major,0,18
DB0558,DB0765,Moderate,1,57
DB0298,DB0618,Major,0,2
DB0169,DB0379,Minor,2,58
DB0965,DB1031,Moderate,1,38
DB1346,DB1526,Major,0,5
DB0834,DB1160,Moderate,1,7
DB1491,DB1212,Moderate,1,17
DB1493,DB0693,Minor,2,1347
DB0006,DB0755,Moderate,1,17
DB0268,DB0453,Moderate,1,6
DB1138,DB0469,Major,0,37
DB0149,DB0821,Minor,2,1347
DB0354,DB1318,Moderate,1,5
DB0354,DB1328,Minor,2,15
DB1346,DB1248,Moderate,1,5
DB0971,DB0827,Moderate,1,15
DB0474,DB1176,Moderate,1,1
DB0233,DB0736,Moderate,1,8
DB0758,DB0047,Moderate,1,8
DB0285,DB1128,Moderate,1,7
DB0889,DB1372,Moderate,1,56
DB0904,DB1327,Major,0,15
DB0224,DB0774,Moderate,1,3
DB0418,DB0415,Moderate,1,8
DB0458,DB1419,Moderate,1,15
DB0942,DB0567,Moderate,1,15
DB0084,DB0610,Moderate,1,137
DB0530,DB1457,Major,0,35
DB0474,DB0547,Minor,2,138
DB1346,DB1348,Major,0,5
DB0201,DB1526,Major,0,5
DB0218,DB1171,Major,0,25
DB1264,DB1525,Moderate,1,5
DB0622,DB0787,Moderate,1,8
DB1298,DB0125,Major,0,58
DB0029,DB0895,Moderate,1,17
DB0337,DB0898,Moderate,1,7
DB0672,DB0149,Moderate,1,1347
DB1076,DB0843,Moderate,1,1
DB1560,DB1340,Major,0,1
DB0590,DB0563,Moderate,1,3
DB0802,DB1288,Major,0,5
DB0514,DB1085,Moderate,1,1257
DB1115,DB0014,Moderate,1,127
DB0479,DB0510,Major,0,5
DB1356,DB0731,Major,0,58
DB0420,DB1136,Moderate,1,3
DB0560,DB0842,Major,0,5
DB0936,DB0871,Moderate,1,134
