Drug1_ID,Drug2_ID,Y,Neg samples
DB00933,DB01618,48,DB12924$t
DB00696,DB00752,48,DB00940$h
DB00201,DB05521,46,DB04938$t
DB00678,DB00905,59,DB06789$t
DB00564,DB00896,74,DB00561$t
DB01054,DB01244,59,DB00511$t
DB00451,DB00243,46,DB11126$t
DB09146,DB05351,66,DB08880$t
DB01234,DB00246,46,DB00709$t
DB00780,DB01224,48,DB00398$t
DB00708,DB01214,53,DB00611$h
DB00340,DB00193,48,DB01267$h
DB01168,DB01615,48,DB09008$t
DB01071,DB09224,81,DB13878$t
DB00997,DB01595,72,DB00091$h
DB00564,DB00897,3,DB09099$h
DB00628,DB00472,48,DB00859$t
DB00883,DB08941,48,DB01422$t
DB00904,DB00502,19,DB09300$t
DB01057,DB01359,53,DB00130$h
DB00482,DB01167,46,DB00932$t
DB09083,DB00468,19,DB05676$t
DB01609,DB08922,74,DB00835$h
DB00468,DB01242,19,DB08994$t
DB09281,DB00443,2,DB01243$h
DB01192,DB00189,48,DB00905$t
DB01201,DB00531,3,DB00501$h
DB01065,DB01118,46,DB01092$t
DB00924,DB09198,46,DB06237$t
DB01028,DB00909,48,DB09072$t
DB00178,DB00270,48,DB00626$t
DB00599,DB00446,46,DB11636$t
DB01229,DB00515,62,DB04839$h
DB01028,DB01086,48,DB09085$h
DB00482,DB06737,48,DB00569$h
DB01589,DB01433,48,DB06777$h
DB01118,DB09112,48,DB01324$h
DB01356,DB00450,15,DB00211$h
DB00889,DB00270,19,DB09072$h
DB00370,DB00961,15,DB11560$t
DB00177,DB00608,48,DB01438$h
DB00700,DB13167,36,DB00211$t
DB00727,DB01612,48,DB00398$t
DB01050,DB09212,48,DB00918$t
DB01058,DB00745,46,DB01595$h
DB00798,DB04951,71,DB09488$h
DB01624,DB00283,72,DB08996$h
DB00327,DB09224,48,DB11943$h
DB01353,DB00356,48,DB09324$h
DB00275,DB00735,48,DB00643$t
DB00296,DB01466,48,DB01399$t
DB00539,DB00726,19,DB01365$h
DB01295,DB00554,36,DB01353$h
DB00876,DB01250,48,DB08916$h
DB06216,DB09085,48,DB00976$t
DB00363,DB06788,19,DB00950$t
DB00908,DB06820,72,DB00909$h
DB00862,DB01275,9,DB01071$h
DB00182,DB06262,48,DB00819$t
DB00924,DB01545,48,DB00671$h
DB00647,DB06335,74,DB00499$h
DB01618,DB11609,48,DB01413$h
DB09068,DB01106,48,DB09119$t
DB00918,DB06717,72,DB01274$t
DB00622,DB01197,48,DB01298$t
DB08976,DB00465,48,DB11560$t
DB01132,DB00619,46,DB11641$t
DB09289,DB05265,72,DB06736$t
DB09297,DB00834,72,DB00841$t
DB08971,DB00487,48,DB00189$h
DB08822,DB08439,48,DB00267$t
DB01394,DB00343,72,DB11619$h
DB00727,DB06292,48,DB01622$t
DB00475,DB00363,48,DB11630$h
DB01174,DB01394,3,DB00575$h
DB00278,DB01009,5,DB01656$t
DB01283,DB01600,48,DB00753$h
DB00764,DB04576,48,DB09154$h
DB00755,DB00176,46,DB00290$t
DB00359,DB00544,46,DB06738$t
DB09286,DB00697,48,DB00768$h
DB00794,DB00361,3,DB00196$h
DB00657,DB01082,20,DB08913$h
DB07615,DB00502,48,DB06287$t
DB00946,DB00806,5,DB00285$h
DB00806,DB11362,59,DB01154$h
DB01229,DB02546,48,DB00301$t
DB09286,DB01114,48,DB08795$t
DB09183,DB01254,72,DB00653$h
DB00866,DB00679,46,DB01595$t
DB01171,DB04844,48,DB00837$h
DB00215,DB01403,19,DB00434$h
DB01615,DB01295,59,DB11575$t
DB01614,DB08987,48,DB08797$h
DB01356,DB01452,48,DB00581$t
DB01248,DB01091,46,DB00169$h
DB00281,DB00599,48,DB00217$t
DB00524,DB00731,69,DB00882$t
DB01215,DB06717,72,DB11106$h
DB09280,DB00969,74,DB01599$h
DB00808,DB09065,46,DB06237$h
DB09225,DB00625,48,DB00422$h
DB00949,DB08867,74,DB00461$h
DB01105,DB00254,46,DB09198$h
DB01248,DB08896,48,DB06480$t
DB00599,DB00588,48,DB00354$t
DB09166,DB00660,48,DB11093$t
DB08918,DB00501,46,DB01024$t
DB00661,DB09104,48,DB01116$t
DB00805,DB06694,59,DB00664$h
DB08981,DB02187,48,DB01324$t
DB01201,DB01274,3,DB00557$h
DB09030,DB01167,72,DB11560$h
DB09280,DB00950,74,DB04272$h
DB00287,DB08932,59,DB06791$h
DB00482,DB00588,48,DB00287$t
DB09295,DB00605,48,DB01054$h
DB00390,DB08881,72,DB01059$h
DB09570,DB00270,46,DB01175$t
DB00556,DB01238,19,DB00709$t
DB00831,DB04896,48,DB00280$t
DB00614,DB00964,48,DB00448$t
DB01062,DB09054,72,DB01601$h
DB00226,DB01143,59,DB00699$t
DB01244,DB00333,46,DB00741$t
DB08875,DB00976,72,DB00392$t
DB00980,DB01621,48,DB08993$t
DB01081,DB00421,48,DB00503$h
DB00396,DB00213,46,DB00209$h
DB00320,DB00227,46,DB00300$h
DB00774,DB00986,72,DB01610$t
DB00936,DB00917,69,DB00912$t
DB00681,DB00323,48,DB09215$t
DB00373,DB12598,36,DB11135$t
DB00284,DB01247,8,DB01017$h
DB06267,DB00220,46,DB00561$h
DB00898,DB01615,15,DB00561$t
DB00222,DB08983,8,DB01018$h
DB00668,DB01247,70,DB01627$t
DB01034,DB09238,48,DB01390$h
DB00591,DB00232,82,DB00805$t
DB00292,DB01588,48,DB00230$h
DB00933,DB09225,48,DB00256$t
DB01349,DB08797,48,DB01174$t
DB00567,DB00270,46,DB00608$h
DB09049,DB00564,72,DB06713$h
DB08910,DB08883,15,DB06729$h
DB00318,DB01353,48,DB00881$h
DB00188,DB09292,48,DB00181$h
DB00852,DB00503,46,DB09119$t
DB00910,DB01406,50,DB09034$h
DB00648,DB00748,74,DB01553$h
DB08976,DB00784,48,DB00811$h
DB09232,DB01076,48,DB01043$h
DB00596,DB01357,72,DB01104$t
DB00699,DB00641,48,DB00201$h
DB00223,DB01609,48,DB01336$t
DB00829,DB01129,46,DB00811$t
DB00483,DB00445,39,DB00817$t
DB00753,DB00542,48,DB00582$h
DB13167,DB08819,69,DB00582$t
DB00220,DB06695,76,DB09020$t
DB00794,DB01183,3,DB06152$h
DB00754,DB06153,48,DB00246$t
DB00635,DB02703,72,DB06261$h
DB00454,DB00807,48,DB01029$t
DB00774,DB01092,48,DB01429$h
DB01609,DB08907,74,DB06480$t
DB00864,DB00888,48,DB06737$t
DB00751,DB08865,46,DB00378$t
DB00854,DB01365,68,DB00514$h
DB00199,DB04953,19,DB01039$t
DB09270,DB00353,72,DB06196$h
DB00370,DB01567,15,DB00635$h
DB00866,DB04846,59,DB01138$h
DB09300,DB00295,48,DB00731$h
DB00327,DB01685,46,DB00705$h
DB01169,DB01120,69,DB09041$t
DB06770,DB00285,46,DB01501$t
DB01062,DB00254,46,DB00712$h
DB00567,DB09065,72,DB08872$h
DB01208,DB11093,66,DB00946$t
DB00363,DB00224,46,DB00247$t
DB01175,DB01165,19,DB00378$t
DB01098,DB00762,72,DB08822$t
DB00427,DB00726,48,DB09214$h
DB00448,DB00320,46,DB08922$t
DB00883,DB00903,48,DB08811$t
DB01197,DB01612,48,DB00212$h
DB00980,DB09072,15,DB11921$h
DB00210,DB06196,48,DB00381$t
DB01595,DB00892,48,DB08887$t
DB05294,DB00543,19,DB01076$t
DB00222,DB00412,8,DB00392$t
DB09216,DB01708,48,DB00650$h
DB00393,DB00866,59,DB00391$t
DB09068,DB08910,48,DB00224$h
DB08881,DB04835,74,DB00955$h
DB06589,DB11613,72,DB09020$t
DB01235,DB01626,48,DB00027$t
DB00844,DB00421,48,DB00405$h
DB01178,DB00593,48,DB00184$h
DB00603,DB00731,69,DB00780$t
DB00230,DB01176,7,DB11575$h
DB00615,DB00909,3,DB08958$h
DB00631,DB00384,48,DB01602$h
DB00605,DB01130,48,DB00535$h
DB00679,DB01151,72,DB06736$t
DB00440,DB01015,46,DB09209$h
DB00997,DB00991,71,DB00554$h
DB01020,DB01115,48,DB00436$t
DB08877,DB00343,53,DB06654$h
DB01174,DB09091,74,DB00698$t
DB00722,DB00977,74,DB09030$h
DB00619,DB06695,76,DB00838$h
DB00805,DB00458,46,DB00122$t
DB00599,DB00427,48,DB04576$t
DB01114,DB00486,15,DB00720$h
DB09241,DB01170,59,DB01605$h
DB00870,DB01380,48,DB09138$h
DB00967,DB01062,48,DB01339$h
DB01621,DB00477,46,DB01127$t
DB01320,DB01588,72,DB00497$h
DB01081,DB00726,48,DB00812$t
DB01114,DB06697,46,DB00207$t
DB00783,DB01072,46,DB09289$t
DB00590,DB00653,59,DB06795$h
DB01100,DB09080,19,DB00136$t
DB04951,DB01077,48,DB01598$h
DB11268,DB00482,5,DB00986$h
DB00660,DB00765,31,DB09223$t
DB00910,DB12332,46,DB09270$h
DB00866,DB00461,36,DB06413$t
DB00266,DB01147,11,DB00831$h
DB00404,DB00321,48,DB00162$t
DB01435,DB09084,48,DB09069$t
DB06723,DB01026,74,DB00746$t
DB00736,DB00208,46,DB01169$t
DB09112,DB00492,48,DB01035$h
DB01463,DB00366,15,DB00621$h
DB01002,DB00765,31,DB09101$t
DB00371,DB01351,48,DB06804$t
DB00780,DB01407,48,DB00668$t
DB00091,DB06736,56,DB01013$h
DB00611,DB09224,48,DB06636$h
DB00952,DB06700,48,DB01080$t
DB05239,DB04855,72,DB01029$t
DB09034,DB00754,15,DB00797$t
DB01088,DB01214,59,DB00712$t
DB00313,DB13323,48,DB00920$h
DB00188,DB00350,48,DB03756$h
DB00337,DB01263,46,DB01369$h
DB00543,DB09076,69,DB06771$t
DB00281,DB09068,48,DB00846$t
DB01440,DB08910,48,DB00677$h
DB00772,DB01151,46,DB09017$h
DB01609,DB08918,74,DB00917$t
DB01195,DB01591,19,DB12924$t
DB04842,DB04841,48,DB00927$t
DB00648,DB04835,74,DB01295$t
DB01116,DB00652,48,DB00905$h
DB06204,DB09065,72,DB09015$h
DB00839,DB01203,8,DB11641$h
DB00690,DB00091,46,DB01252$t
DB00499,DB00268,46,DB09047$h
DB00203,DB01348,72,DB11609$h
DB01024,DB00394,48,DB00988$t
DB01169,DB01124,69,DB01600$h
DB00549,DB00257,46,DB09245$t
DB00748,DB00715,46,DB00662$h
DB01283,DB06739,48,DB01172$t
DB06724,DB00596,2,DB00434$t
DB00264,DB01024,36,DB04946$t
DB01015,DB00817,8,DB06204$h
DB00261,DB01609,72,DB08943$h
DB00909,DB06204,15,DB13783$h
DB01614,DB00608,72,DB00545$t
DB00679,DB00727,48,DB00736$h
DB01209,DB00484,15,DB05521$t
DB00741,DB00270,46,DB00769$h
DB00744,DB00246,46,DB09270$t
DB01577,DB01242,36,DB06813$h
DB08991,DB01059,26,DB01365$t
DB06335,DB00495,74,DB00273$t
DB11613,DB00673,72,DB09265$h
DB00228,DB00645,48,DB00834$t
DB00268,DB00614,46,DB00211$t
DB00217,DB00722,59,DB00839$t
DB00323,DB08941,48,DB01319$t
DB01168,DB01348,59,DB01110$h
DB01000,DB06696,74,DB00811$h
DB00296,DB00653,15,DB11136$h
DB09104,DB01416,74,DB04794$t
DB01069,DB06616,74,DB09073$h
DB01220,DB00361,72,DB11636$h
DB00483,DB00091,20,DB00429$h
DB00873,DB01072,72,DB00607$h
DB01131,DB09118,72,DB00903$t
DB00266,DB04576,5,DB00209$h
DB01142,DB01156,46,DB01108$h
DB00461,DB01324,69,DB00344$h
DB00590,DB00774,59,DB00391$h
DB00440,DB00270,46,DB00529$t
DB00717,DB00672,69,DB08826$t
DB01367,DB00381,59,DB00253$t
DB00872,DB00220,72,DB00553$h
DB05541,DB01097,46,DB00957$h
DB00863,DB00257,46,DB00884$h
DB00713,DB00445,74,DB02959$h
DB01173,DB09085,15,DB01114$h
DB00559,DB00783,74,DB09285$t
DB00193,DB01563,48,DB00940$h
DB01551,DB00320,46,DB01111$h
DB09026,DB00210,36,DB01394$t
DB00206,DB06716,48,DB00710$h
DB00795,DB01628,48,DB01153$t
DB00215,DB01063,48,DB01349$t
DB09124,DB00569,69,DB11121$t
DB00648,DB01173,74,DB09293$h
DB01174,DB01340,59,DB00879$h
DB00521,DB09118,46,DB00327$t
DB09270,DB00675,72,DB06412$h
DB01124,DB09238,46,DB01095$t
DB00206,DB06770,48,DB00793$t
DB01245,DB01409,69,DB00636$h
DB01067,DB00182,8,DB00830$h
DB00903,DB00479,48,DB09245$t
DB01118,DB01623,19,DB00226$t
DB00498,DB01628,5,DB06263$h
DB04868,DB00346,19,DB01463$t
DB00203,DB09075,72,DB09462$t
DB00363,DB00726,19,DB01612$t
DB00996,DB01192,48,DB09218$t
DB05541,DB08865,46,DB02187$t
DB00275,DB09235,59,DB00080$h
DB08822,DB04743,48,DB00417$t
DB01035,DB00582,19,DB06771$t
DB01268,DB09073,72,DB00230$t
DB00846,DB01149,72,DB01291$h
DB01392,DB00472,46,DB01226$t
DB01115,DB04868,46,DB01074$t
DB01440,DB01320,48,DB01303$t
DB00569,DB00758,5,DB04835$h
DB00358,DB05246,69,DB00504$t
DB01267,DB00768,48,DB01246$t
DB00682,DB00208,46,DB00647$t
DB09204,DB09215,36,DB06715$h
DB06196,DB08906,48,DB00333$h
DB00615,DB00591,74,DB09137$h
DB00177,DB00528,59,DB00419$h
DB01116,DB01173,48,DB00142$h
DB06698,DB01366,69,DB00673$h
DB00455,DB01095,46,DB00771$t
DB09124,DB06154,69,DB00726$h
DB00599,DB01297,74,DB09320$h
DB00648,DB00972,74,DB09123$h
DB00679,DB01591,19,DB00238$h
DB00323,DB00975,48,DB00223$t
DB11921,DB00695,82,DB00910$h
DB08816,DB00283,46,DB00547$h
DB00377,DB00207,46,DB00239$t
DB00318,DB00384,48,DB13145$t
DB00641,DB00976,72,DB00569$h
DB00202,DB00981,72,DB01030$t
DB00204,DB01195,19,DB00987$t
DB01282,DB00631,48,DB09073$t
DB01100,DB05246,48,DB08992$t
DB01355,DB08931,59,DB01162$h
DB01224,DB09120,46,DB01362$h
DB00420,DB01618,48,DB00704$h
DB06813,DB00179,72,DB12026$t
DB01268,DB01252,8,DB11586$h
DB01623,DB00208,46,DB01401$h
DB00943,DB09330,72,DB01208$t
DB00960,DB09084,36,DB04571$t
DB00491,DB04576,8,DB06616$h
DB00305,DB08868,33,DB00685$t
DB00950,DB01106,48,DB00630$h
DB00807,DB09009,48,DB01110$h
DB00296,DB09063,72,DB00333$t
DB01088,DB00722,59,DB01232$t
DB00633,DB06218,24,DB00245$t
DB01190,DB01076,48,DB05246$h
DB08899,DB09083,74,DB00736$h
DB09241,DB09275,66,DB00250$t
DB01242,DB01253,48,DB01080$h
DB00193,DB00880,48,DB04575$t
DB00641,DB00285,46,DB00651$t
DB01601,DB00682,74,DB00242$h
DB01174,DB00691,59,DB00996$t
DB04846,DB01263,46,DB00361$t
DB09270,DB01200,72,DB09060$t
DB08907,DB00779,8,DB00461$h
DB00368,DB01365,48,DB00246$t
DB00239,DB09198,46,DB01161$t
DB00752,DB00949,48,DB09231$t
DB01384,DB01199,48,DB01236$t
DB01609,DB01595,74,DB00497$h
DB00655,DB09238,46,DB00563$h
DB06711,DB00960,24,DB05239$t
DB01589,DB01175,48,DB08875$h
DB00519,DB08439,48,DB09027$h
DB00320,DB13139,48,DB00434$h
DB00211,DB01253,70,DB08970$t
DB09053,DB00818,72,DB01395$h
DB01433,DB00421,48,DB00277$t
DB01301,DB01076,48,DB01033$t
DB00542,DB00735,48,DB09069$t
DB00531,DB01168,14,DB09274$h
DB00625,DB00615,74,DB06203$h
DB00373,DB00210,36,DB11231$t
DB00784,DB00905,69,DB00626$t
DB00588,DB09067,69,DB09183$t
DB00014,DB00346,19,DB09143$h
DB11574,DB00705,46,DB01581$t
DB00598,DB01104,46,DB00321$t
DB00814,DB09084,48,DB11619$t
DB08901,DB09074,46,DB01209$h
DB06144,DB06716,48,DB01435$t
DB00586,DB01132,46,DB00889$t
DB01007,DB00884,48,DB01015$h
DB00245,DB00424,48,DB01610$t
DB13874,DB05219,46,DB09096$t
DB00215,DB09073,72,DB09289$h
DB06282,DB06290,72,DB00621$h
DB09082,DB00176,46,DB00710$h
DB00601,DB09225,48,DB09020$h
DB00312,DB00188,74,DB00481$h
DB08439,DB00678,46,DB01288$h
DB01064,DB00248,70,DB01009$t
DB00497,DB01558,48,DB00727$t
DB08795,DB06696,74,DB00822$h
DB01229,DB09286,48,DB08941$h
DB00612,DB01151,46,DB01067$h
DB01236,DB09112,48,DB00863$t
DB06696,DB00529,56,DB00391$h
DB00975,DB00598,53,DB00899$t
DB01609,DB08896,74,DB01032$h
DB00898,DB01545,15,DB01301$h
DB01175,DB08865,46,DB06153$t
DB08880,DB00687,48,DB01081$h
DB01297,DB01250,36,DB00134$h
DB01120,DB01076,8,DB04575$h
DB00243,DB00936,72,DB00968$h
DB00312,DB01058,74,DB01066$h
DB00268,DB00880,48,DB06825$h
DB01267,DB08893,19,DB01418$h
DB01173,DB00801,15,DB00631$h
DB00980,DB00544,72,DB00435$t
DB00575,DB01263,46,DB01181$t
DB01200,DB00503,48,DB01103$t
DB01452,DB01545,48,DB06207$t
DB00831,DB00656,48,DB00352$t
DB00395,DB01621,48,DB01197$h
DB04871,DB08933,72,DB08994$t
DB01030,DB01263,72,DB00907$h
DB01618,DB06282,48,DB09078$t
DB00953,DB00734,48,DB00339$t
DB00472,DB01036,19,DB13878$h
DB00898,DB01198,48,DB00627$h
DB06589,DB00396,72,DB01320$t
DB04839,DB00296,74,DB00609$h
DB00682,DB01016,5,DB08907$t
DB00821,DB09449,56,DB00326$t
DB00989,DB00517,69,DB00543$t
DB00690,DB01081,48,DB06626$t
DB00898,DB00283,15,DB01240$t
DB00312,DB01418,3,DB00248$h
DB09297,DB00199,46,DB01294$t
DB04552,DB01208,26,DB00922$h
DB00177,DB00598,48,DB00493$h
DB00897,DB04844,48,DB04840$t
DB00153,DB00257,46,DB08916$h
DB00596,DB08804,73,DB00635$t
DB00206,DB00949,48,DB08827$t
DB01227,DB01621,48,DB08899$t
DB00752,DB01209,48,DB00196$h
DB01226,DB00955,39,DB04573$h
DB00812,DB00972,48,DB01622$h
DB01095,DB00285,46,DB01267$t
DB00457,DB00230,59,DB01626$t
DB09242,DB01090,59,DB03585$t
DB00731,DB09543,8,DB01195$h
DB00755,DB01685,46,DB00480$t
DB00795,DB06781,48,DB00351$t
DB00612,DB00867,13,DB09031$h
DB01081,DB00780,48,DB00885$t
DB01609,DB00359,74,DB00720$h
DB00312,DB00539,74,DB00492$h
DB00537,DB00390,57,DB00343$t
DB01245,DB08807,53,DB00864$t
DB00199,DB00818,19,DB12161$h
DB00564,DB01583,74,DB09138$t
DB00542,DB00586,48,DB00620$t
DB01628,DB09198,46,DB05265$h
DB00956,DB09054,72,DB01151$t
DB01215,DB00283,46,DB00648$h
DB00247,DB00701,48,DB01193$h
DB01168,DB00765,59,DB00658$t
DB01054,DB01321,46,DB00221$t
DB00956,DB00588,15,DB00352$t
DB00656,DB04953,48,DB00188$t
DB00697,DB00796,48,DB00696$t
DB01131,DB06595,46,DB11235$h
DB09082,DB08933,72,DB00486$t
DB00629,DB00765,59,DB01153$h
DB00854,DB00575,48,DB09079$t
DB01320,DB01075,3,DB00774$h
DB00648,DB00296,74,DB01233$h
DB00320,DB06700,48,DB09289$h
DB06228,DB00313,74,DB01435$h
DB01440,DB09071,48,DB11268$h
DB00433,DB00250,72,DB00882$t
DB01418,DB01147,11,DB06817$t
DB00788,DB00774,69,DB06706$t
DB08816,DB00261,5,DB01708$h
DB11609,DB01168,48,DB04878$h
DB00738,DB05521,46,DB00270$t
DB11817,DB00188,46,DB09275$t
DB00358,DB00257,46,DB01410$t
DB00960,DB00573,36,DB06736$h
DB13783,DB01137,26,DB00014$t
DB01544,DB00281,46,DB01544$t
DB01254,DB00224,72,DB06154$h
DB00844,DB09286,48,DB00655$t
DB00277,DB00440,46,DB06711$t
DB04842,DB00422,48,DB00668$t
DB00421,DB08893,4,DB00627$h
DB00175,DB00997,72,DB09338$t
DB06402,DB00862,19,DB09118$t
DB00203,DB00497,48,DB00819$h
DB00496,DB06595,46,DB00723$t
DB00408,DB04953,48,DB00884$t
DB06589,DB00802,72,DB00723$t
DB00252,DB01030,74,DB00185$h
DB00753,DB00909,48,DB06766$t
DB08893,DB01012,46,DB00425$t
DB01174,DB09071,74,DB01019$h
DB00333,DB01012,46,DB00672$t
DB00968,DB01235,29,DB00664$t
DB12161,DB00932,46,DB09221$t
DB08905,DB00732,21,DB01613$t
DB01195,DB01189,19,DB00966$h
DB01041,DB01234,27,DB06267$h
DB00188,DB00390,57,DB01096$t
DB01624,DB00738,19,DB00773$t
DB00961,DB06288,48,DB00191$t
DB01267,DB11148,48,DB00212$h
DB00408,DB00656,48,DB00309$t
DB00679,DB04938,72,DB00573$t
DB01131,DB08881,72,DB01114$h
DB01181,DB08816,46,DB00710$t
DB00898,DB00540,15,DB01246$t
DB00678,DB01007,46,DB00541$t
DB00206,DB00413,31,DB01362$t
DB01337,DB06263,39,DB06718$t
DB00604,DB01171,46,DB06261$h
DB00714,DB01295,24,DB00205$t
DB09053,DB01254,72,DB05260$h
DB13142,DB00153,48,DB01207$t
DB00318,DB01069,48,DB02659$h
DB06684,DB00199,72,DB06789$t
DB04946,DB01233,19,DB00391$h
DB00696,DB06717,72,DB00185$t
DB00193,DB00889,51,DB00339$h
DB01558,DB00343,46,DB00734$h
DB12532,DB00366,15,DB00493$h
DB00805,DB09209,63,DB12924$h
DB01240,DB01229,48,DB01600$h
DB09282,DB01348,59,DB01878$h
DB00559,DB09039,74,DB00323$h
DB00869,DB01240,59,DB00531$t
DB01355,DB00373,59,DB06210$h
DB01563,DB01235,48,DB00385$h
DB01440,DB09166,48,DB09236$h
DB01124,DB00685,8,DB00470$h
DB01155,DB11348,66,DB01301$t
DB08807,DB09080,13,DB05039$h
DB01351,DB09477,59,DB00274$h
DB00842,DB01238,48,DB01242$h
DB00615,DB05294,74,DB06697$h
DB06739,DB06717,72,DB00152$h
DB00564,DB00379,3,DB01427$h
DB01609,DB00724,74,DB01298$h
DB00207,DB00818,19,DB01576$t
DB00498,DB00861,5,DB00761$h
DB00458,DB00350,48,DB01394$h
DB01437,DB06144,48,DB01216$h
DB00539,DB00938,19,DB00949$h
DB00852,DB01377,71,DB00301$t
DB00471,DB00398,46,DB09223$h
DB00541,DB00715,72,DB00939$h
DB06216,DB06738,48,DB00857$t
DB13595,DB00588,2,DB09262$h
DB01418,DB00319,5,DB00501$h
DB01142,DB01171,48,DB01043$t
DB09449,DB01164,66,DB01609$t
DB00589,DB00333,46,DB01044$h
DB00491,DB00233,8,DB01378$h
DB08895,DB00436,53,DB01020$h
DB00808,DB00731,69,DB01489$t
DB01325,DB00273,82,DB01067$t
DB00214,DB04868,46,DB00904$t
DB01236,DB00691,48,DB01180$h
DB00261,DB01591,19,DB01438$h
DB04876,DB00531,48,DB00166$t
DB00849,DB01106,48,DB01116$t
DB00301,DB06263,74,DB09138$h
DB00870,DB00905,69,DB00986$t
DB00247,DB01100,48,DB01396$t
DB00565,DB00919,39,DB06401$h
DB01224,DB00564,76,DB00575$t
DB00404,DB01595,48,DB09123$t
DB09071,DB09128,48,DB01077$h
DB01175,DB01069,19,DB09049$t
DB01067,DB01167,46,DB08971$t
DB00288,DB01406,73,DB01628$t
DB00682,DB01321,72,DB00545$t
DB00807,DB04844,48,DB08871$t
DB00771,DB01114,48,DB00903$t
DB00477,DB00875,48,DB00170$t
DB00924,DB01580,48,DB09034$t
DB09117,DB00734,15,DB01601$h
DB01355,DB00393,59,DB00277$h
DB00849,DB01023,59,DB00838$h
DB06772,DB06819,48,DB01060$h
DB00445,DB12598,71,DB00458$h
DB00559,DB08932,74,DB00395$h
DB01551,DB00575,48,DB11691$t
DB06684,DB01211,72,DB01002$t
DB01267,DB01065,48,DB00770$t
DB09076,DB06708,46,DB01337$t
DB12598,DB00749,5,DB01177$h
DB00401,DB00742,48,DB00949$h
DB00557,DB00470,15,DB00288$t
DB06697,DB01026,46,DB01626$t
DB00651,DB01595,69,DB01615$t
DB00850,DB00950,48,DB01059$t
DB05521,DB00196,46,DB00258$t
DB00831,DB05812,72,DB00227$t
DB08860,DB00448,72,DB01082$h
DB00224,DB08882,74,DB09320$h
DB01544,DB01601,46,DB00436$t
DB00834,DB06290,72,DB00180$t
DB01248,DB00199,46,DB00276$t
DB09270,DB00661,72,DB11691$h
DB00592,DB09039,46,DB01067$t
DB00244,DB01708,48,DB01155$t
DB00652,DB13025,48,DB01423$t
DB01174,DB06789,3,DB00795$h
DB09034,DB00458,15,DB08984$h
DB08881,DB00752,32,DB11828$h
DB01159,DB08922,48,DB01264$h
DB01060,DB00385,74,DB00787$h
DB09292,DB00712,48,DB03615$h
DB00497,DB09073,72,DB09060$t
DB00184,DB01118,46,DB11106$t
DB06403,DB09063,72,DB06730$h
DB01068,DB06717,72,DB01607$h
DB00280,DB00622,19,DB01280$t
DB00865,DB01104,46,DB09041$h
DB01567,DB08987,48,DB01438$t
DB01247,DB01580,59,DB08819$t
DB01030,DB00199,72,DB01184$t
DB01440,DB00980,48,DB00759$t
DB00757,DB01254,72,DB01081$h
DB09095,DB08873,72,DB00091$t
DB01621,DB08910,48,DB09211$h
DB09242,DB00742,48,DB00014$t
DB00531,DB00480,14,DB08880$h
DB01198,DB00754,48,DB00806$t
DB00820,DB01359,9,DB00362$h
DB01238,DB00285,72,DB09094$h
DB00608,DB00741,48,DB00685$h
DB00104,DB00571,53,DB09135$t
DB05271,DB09198,46,DB00620$h
DB00457,DB00633,48,DB05630$t
DB00735,DB00812,48,DB08908$t
DB00318,DB00320,46,DB06288$t
DB11560,DB06414,46,DB01098$h
DB01591,DB01167,46,DB06738$t
DB06212,DB01248,72,DB00504$t
DB01175,DB00976,46,DB01207$h
DB00933,DB01370,66,DB00266$h
DB00876,DB01170,59,DB09069$h
DB00312,DB00755,3,DB09212$h
DB00575,DB00691,48,DB00377$h
DB00178,DB00528,59,DB00920$h
DB00615,DB00911,3,DB00214$h
DB01324,DB01337,72,DB09235$h
DB01356,DB01437,48,DB00343$h
DB01377,DB09020,69,DB01489$h
DB00459,DB00977,69,DB04948$t
DB00768,DB09138,48,DB01093$t
DB01259,DB09118,72,DB01326$h
DB01267,DB00976,19,DB01243$t
DB00647,DB01239,48,DB00231$t
DB00333,DB00998,48,DB09049$t
DB00722,DB00903,48,DB00237$t
DB00253,DB00674,48,DB00450$t
DB01120,DB09119,46,DB01291$h
DB00266,DB01017,5,DB08875$t
DB00623,DB00296,48,DB12278$h
DB00307,DB06636,46,DB00900$t
DB01194,DB00582,72,DB11613$h
DB01624,DB08815,48,DB00321$h
DB00435,DB00706,48,DB00656$h
DB00445,DB00461,71,DB06154$h
DB00175,DB00361,72,DB00669$t
DB04908,DB00450,15,DB09221$h
DB01154,DB00950,48,DB04896$h
DB00498,DB08984,5,DB00677$h
DB00519,DB04948,59,DB01206$h
DB00490,DB01099,46,DB01030$t
DB01234,DB08804,73,DB00446$t
DB00645,DB01227,48,DB01041$h
DB00863,DB09119,46,DB06691$h
DB00615,DB00568,74,DB00776$h
DB04842,DB09128,48,DB00203$t
DB06802,DB00324,48,DB00243$h
DB01088,DB00964,48,DB09097$h
DB00425,DB00721,15,DB00686$h
DB00747,DB09290,38,DB00645$t
DB01320,DB06605,74,DB00347$t
DB00553,DB06636,46,DB00508$t
DB01578,DB01097,71,DB06636$t
DB01132,DB01171,8,DB00723$h
DB06772,DB00199,46,DB00374$h
DB00393,DB00243,72,DB00939$t
DB00408,DB00323,48,DB01007$h
DB01018,DB01176,48,DB01050$h
DB00972,DB05271,31,DB01222$t
DB00502,DB11148,48,DB01144$t
DB01010,DB00373,53,DB06789$h
DB00363,DB00484,15,DB06781$t
